ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_start.stopped,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,feedback_2.stopped,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,feedback_4.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,4,4,4,497.9940949000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.97813170000154,497.9940949000011,497.9940949000011,498.2777292999999,5,0.28024749999894993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.9766843000016,499.99321130000135,506.6931686000007,506.67692310000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.2782307000016,498.29795550000017,498.29795550000017,498.29795550000017,498.29795550000017,498.29795550000017,498.29795550000017,498.29795550000017,499.67698030000065,2,1,1.373945499999536,0.00017769999976735562,499.67737510000006,499.69481820000146,499.69481820000146,499.69481820000146,499.69481820000146,499.69481820000146,499.69481820000146,499.69481820000146,499.9766681000001,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,5,5,5,506.6931686000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.67726740000035,506.6931686000007,506.6931686000007,507.2771031000011,5,0.5813713999996253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.67658870000014,508.6930484000004,515.3934414000014,515.3767575000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.27747010000166,507.2928425000009,507.2928425000009,507.2928425000009,507.2928425000009,507.2928425000009,507.2928425000009,507.2928425000009,508.3769770000017,2,1,1.0715459999992163,0.001092800001060823,508.37735610000163,508.3929788000005,508.3929788000005,508.3929788000005,508.3929788000005,508.3929788000005,508.3929788000005,508.3929788000005,508.6765738000013,508.6930484000004,508.6930484000004,508.6930484000004,508.6930484000004,508.6930484000004,508.6930484000004,508.6930484000004,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Tough,,,,,,,,,,,,,,,,,,,,,0,6,6,6,515.3934414000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.3771302000005,515.3934414000014,515.3934414000014,516.2773449000015,5,0.8810521000013978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.3931347000016,517.4094025000013,525.1098001000009,525.0936258000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.2777756000014,516.3093289000008,516.3093289000008,516.3093289000008,516.3093289000008,516.3093289000008,516.3093289000008,516.3093289000008,517.0933520000017,1,1,0.7782219000000623,0.0008182999990822282,517.0936757,517.1188972,517.1188972,517.1188972,517.1188972,517.1188972,517.1188972,517.1188972,517.3931182000015,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,7,7,7,525.1098001000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.094006700001,525.1098001000009,525.1098001000009,525.2767301000003,5,0.16494419999980892,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.6430421000005,526.6593858000015,534.3597745000006,534.3434537000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.2770968000004,525.2941871000003,525.2941871000003,525.2941871000003,525.2941871000003,525.2941871000003,525.2941871000003,525.2941871000003,526.3592802000003,1,1,1.0489391999999498,0.0009193000005325302,526.3596838000012,526.3759167000007,526.3759167000007,526.3759167000007,526.3759167000007,526.3759167000007,526.3759167000007,526.3759167000007,526.6430268000004,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Feeble,,,,,,,,,,,,,,,,,,,,,0,8,8,8,534.3597745000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.3438274,534.3597745000006,534.3597745000006,535.2770244000003,5,0.9144969999997556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.392990100001,536.4094555000011,542.1101412000007,542.0938455000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.2773909000007,535.3076657000001,535.3076657000001,535.3076657000001,535.3076657000001,535.3076657000001,535.3076657000001,535.3076657000001,536.1088209000009,2,1,0.8004881999986537,None,536.1092285000013,536.1329785000016,536.1329785000016,536.1329785000016,536.1329785000016,536.1329785000016,536.1329785000016,536.1329785000016,536.3929745000005,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,8.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,9,9,9,542.1101412000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.0943231000001,542.1101412000007,542.1101412000007,542.2773315000013,5,0.1651337000002968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.4761029000001,543.4926174000011,552.1928118000014,552.1763276000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.2777953000004,542.2970034000009,542.2970034000009,542.2970034000009,542.2970034000009,542.2970034000009,542.2970034000009,542.2970034000009,543.1930217000008,2,1,0.8854925999985426,0.0014172999999573221,543.1933229000006,543.2087075,543.2087075,543.2087075,543.2087075,543.2087075,543.2087075,543.2087075,543.4760862000003,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Skinny,,,,,,,,,,,,,,,,,,,,,0,10,10,10,552.1928118000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.1766656,552.1928118000014,552.1928118000014,552.2764556000002,5,0.08191879999867524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.7259856000001,554.7426646000004,560.4427835000006,560.4266745000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.2768178000006,552.3071898000017,552.3071898000017,552.3071898000017,552.3071898000017,552.3071898000017,552.3071898000017,552.3071898000017,554.4426291,2,1,2.1247947000010754,0.0009585000007064082,554.4429063000007,554.4659405000002,554.4659405000002,554.4659405000002,554.4659405000002,554.4659405000002,554.4659405000002,554.4659405000002,554.7259696000001,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Soft,,,,,,,,,,,,,,,,,,,,,0,11,11,11,560.4427835000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.4270408000011,560.4427835000006,560.4427835000006,561.2770164000012,5,0.8323300000010931,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.5926043,562.6091796000001,568.3101778,568.2937805000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.2774376000016,561.2974117000012,561.2974117000012,561.2974117000012,561.2974117000012,561.2974117000012,561.2974117000012,561.2974117000012,562.3089987000003,2,1,1.0081840999991982,0.0008374999997613486,562.3094331000011,562.3267151,562.3267151,562.3267151,562.3267151,562.3267151,562.3267151,562.3267151,562.5925876000001,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Fragile,,,,,,,,,,,,,,,,,,,,,0,12,12,12,568.3101778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.2942873000011,568.3101778,568.3101778,569.2768142000004,5,0.9640498999997362,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.3259870000002,570.3426002000015,576.0431117000007,576.0267155000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.2773042000008,569.2998791000009,569.2998791000009,569.2998791000009,569.2998791000009,569.2998791000009,569.2998791000009,569.2998791000009,570.0264973000012,2,1,0.7185938999991777,0.0008527000009053154,570.0269292000012,570.0467270000008,570.0467270000008,570.0467270000008,570.0467270000008,570.0467270000008,570.0467270000008,570.0467270000008,570.3259717000001,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Brawny,,,,,,,,,,,,,,,,,,,,,0,13,13,13,576.0431117000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.0271487000009,576.0431117000007,576.0431117000007,576.2765231000012,5,0.23112489999948593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.2926456000005,577.3091485000004,584.0095441000012,583.9930908000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.2769487000005,576.2972686000012,576.2972686000012,576.2972686000012,576.2972686000012,576.2972686000012,576.2972686000012,576.2972686000012,577.0087789000008,1,1,0.7092118999989907,0.0008752000012464123,577.0091139000015,577.0256124000007,577.0256124000007,577.0256124000007,577.0256124000007,577.0256124000007,577.0256124000007,577.0256124000007,577.2926298000002,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,14,14,14,584.0095441000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.9934665000001,584.0095441000012,584.0095441000012,584.2763989000014,5,0.2651473000005353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.0258811000003,587.0424456000001,593.7427026000005,593.7262004000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.2767686000007,584.2949567000014,584.2949567000014,584.2949567000014,584.2949567000014,584.2949567000014,584.2949567000014,584.2949567000014,586.7263258000003,1,1,2.4173103000011906,0.0007279999990714714,586.7267500000016,586.7449432000012,586.7449432000012,586.7449432000012,586.7449432000012,586.7449432000012,586.7449432000012,586.7449432000012,587.0258657000013,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Delicate,,,,,,,,,,,,,,,,,,,,,0,15,15,15,593.7427026000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.726539700001,593.7427026000005,593.7427026000005,594.275840100001,5,0.5316703000007692,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.4756159000008,596.4922377000003,602.1927186000012,602.1763166000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.2761374000002,594.301711600001,594.301711600001,594.301711600001,594.301711600001,594.301711600001,594.301711600001,594.301711600001,596.1926877000005,2,1,1.8843910000014148,0.0009763999987626448,596.1930847000003,596.2205746,596.2205746,596.2205746,596.2205746,596.2205746,596.2205746,596.2205746,596.475600400001,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,16,16,16,602.1927186000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.1766939000008,602.1927186000012,602.1927186000012,602.2761445000015,5,0.081712700000935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.0257622000008,604.0423186000007,609.7430917000002,609.726729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.2765133000012,602.2935673000011,602.2935673000011,602.2935673000011,602.2935673000011,602.2935673000011,602.2935673000011,602.2935673000011,603.7259794000001,1,1,1.4258661000003485,0.0008325999988301191,603.7263023000014,603.7416799000002,603.7416799000002,603.7416799000002,603.7416799000002,603.7416799000002,603.7416799000002,603.7416799000002,604.0257472000012,604.0423186000007,604.0423186000007,604.0423186000007,604.0423186000007,604.0423186000007,604.0423186000007,604.0423186000007,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,17,17,17,609.7430917000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.7272324000005,609.7430917000002,609.7430917000002,610.2760179000015,5,0.531134299999394,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.775847500001,611.7923007000009,617.4926540000015,617.4761303000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.2763892000003,610.2919047000014,610.2919047000014,610.2919047000014,610.2919047000014,610.2919047000014,610.2919047000014,610.2919047000014,611.4924682000001,2,1,1.1958326999993005,0.00017320000006293412,611.4927804000017,611.5079403,611.5079403,611.5079403,611.5079403,611.5079403,611.5079403,611.5079403,611.7758312000005,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Sedentary,,,,,,,,,,,,,,,,,,,,,0,18,18,18,617.4926540000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.4765110000008,617.4926540000015,617.4926540000015,618.2761628000007,5,0.7814844999993511,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.2922429000009,619.3087839,627.0097070000011,626.9931450000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.2765855000016,618.3092386000008,618.3092386000008,618.3092386000008,618.3092386000008,618.3092386000008,618.3092386000008,618.3092386000008,618.9923993000011,2,1,0.6733702000001358,0.0008237000001827255,618.9927009000003,619.0177045,619.0177045,619.0177045,619.0177045,619.0177045,619.0177045,619.0177045,619.2922272000014,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Muscly,,,,,,,,,,,,,,,,,,,,,0,19,19,19,627.0097070000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.9936494000012,627.0097070000011,627.0097070000011,627.2767674000006,5,0.26485909999973956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.1255852000013,628.1421995000001,634.8421298000012,634.826018400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.2772776000002,627.2994193000013,627.2994193000013,627.2994193000013,627.2994193000013,627.2994193000013,627.2994193000013,627.2994193000013,627.8424351000012,1,1,0.528543800000989,0.0012451000002329238,627.8426971000008,627.8580387000002,627.8580387000002,627.8580387000002,627.8580387000002,627.8580387000002,627.8580387000002,627.8580387000002,628.1255684000007,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,20,20,20,634.8421298000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.8263992000011,634.8421298000012,634.8421298000012,635.2762984000001,5,0.43232800000077987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.6753513000003,636.6919702000014,643.3914907000017,643.3750990000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.2767212000017,635.2956907000007,635.2956907000007,635.2956907000007,635.2956907000007,635.2956907000007,635.2956907000007,635.2956907000007,636.3924068000015,1,1,1.0893707999985054,0.0013269000010041054,636.3927295000012,636.4077703000003,636.4077703000003,636.4077703000003,636.4077703000003,636.4077703000003,636.4077703000003,636.4077703000003,636.6753360000002,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Burly,,,,,,,,,,,,,,,,,,,,,0,21,21,21,643.3914907000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.3753167000013,643.3914907000017,643.3914907000017,644.2764748000009,5,0.8828575999996247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.2254320000011,645.2419452000013,651.9419053000001,651.9263371000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.2768932000017,644.2971603000005,644.2971603000005,644.2971603000005,644.2971603000005,644.2971603000005,644.2971603000005,644.2971603000005,644.9256424000014,1,1,0.6111132999994879,0.0007318000007217051,644.9259962000015,644.9486407000004,644.9486407000004,644.9486407000004,644.9486407000004,644.9486407000004,644.9486407000004,644.9486407000004,645.2254154000002,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
