ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,feedback_22.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Smart,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,377.4978456999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.4927261999983,377.4978456999961,377.4978456999961,377.84918210000615,5,0.34182469999359455,None,,,,,,,,,,,,,,,,,379.1481269000069,379.1645900000003,,380.14887499999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.85009490000084,377.8677592000022,377.8677592000022,377.8677592000022,377.8677592000022,378.8486511999945,2,1,0.9796184000006178,0.0008994999952847138,378.8492961000011,378.8645386999997,378.8645386999997,378.8645386999997,378.8645386999997,379.1645900000003,379.1645900000003,379.1645900000003,379.1645900000003,379.14811350000673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Educated,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,380.16516129999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.1493693999946,380.16516129999945,380.16516129999945,380.84915270000056,5,0.6737771000043722,None,,,,,,,,,,,,,,,,,381.7984409000055,381.8148524999997,382.81461810000474,382.79810810000345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.84977870000876,380.8649426000047,380.8649426000047,380.8649426000047,380.8649426000047,381.49827240000013,2,1,0.626479600003222,0.002151900000171736,381.4986706000054,381.5147397999972,381.5147397999972,381.5147397999972,381.5147397999972,381.8148524999997,381.8148524999997,381.8148524999997,381.8148524999997,381.7984221000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Bright,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,382.81461810000474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.79834750000737,382.81461810000474,382.81461810000474,382.8485342000058,5,0.024053000001003966,None,,,,,,,,,,,,,,,,,383.8315869000071,383.84806430000754,,384.8321708000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.8489045000024,382.90290640000603,382.90290640000603,382.90290640000603,382.90290640000603,383.548521100005,2,1,0.642777400003979,0.0014395000034710392,383.54895640000177,383.5635704000015,383.5635704000015,383.5635704000015,383.5635704000015,,,,,383.8315681999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Mindless,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,384.8486727999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.8326303000067,384.8486727999989,384.8486727999989,385.8480994999991,5,0.990978300003917,None,,,,,,,,,,,,,,,,,386.6647965000011,386.6813050000055,,387.66518019999785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.8483452000073,385.86462310000206,385.86462310000206,385.86462310000206,385.86462310000206,386.3808557000011,1,1,0.5111816999997245,0.0,386.3813678000006,386.3979677000025,386.3979677000025,386.3979677000025,386.3979677000025,,,,,386.66478079999797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Dumb,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,387.6815244000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.6655991000007,387.6815244000027,387.6815244000027,387.84801990000415,5,0.1570035999902757,None,,,,,,,,,,,,,,,,,388.898263199997,388.9147440000088,389.9150232999964,389.8983123000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.8482312999986,387.8645491000061,387.8645491000061,387.8645491000061,387.8645491000061,388.61487130000023,1,1,0.7418945999961579,0.0012983000051463023,388.61532949999673,388.63049090000277,388.63049090000277,388.63049090000277,388.63049090000277,,,,,388.8982437999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Crafty,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,389.9150232999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.89864379999926,389.9150232999964,389.9150232999964,390.8485651000083,5,0.9236635999986902,None,,,,,,,,,,,,,,,,,391.7147823999985,391.73136580000573,,392.7150294000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.84894920000806,390.8648413000046,390.8648413000046,390.8648413000046,390.8648413000046,391.41524010000285,2,1,0.5384731000085594,0.0012775999930454418,391.4157411000051,391.430242500006,391.430242500006,391.430242500006,391.430242500006,391.73136580000573,391.73136580000573,391.73136580000573,391.73136580000573,391.71476509999775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Moronic,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,392.73093760000484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.7154482000042,392.73093760000484,392.73093760000484,392.84849669999676,5,0.10762239999894518,None,,,,,,,,,,,,,,,,,393.99839419999626,394.01476439999533,,394.99877439999545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.8488791999989,392.8649873999966,392.8649873999966,392.8649873999966,392.8649873999966,393.7151995000022,1,1,0.8429273000074318,0.0005252999981166795,393.7156852000044,393.7304701999965,393.7304701999965,393.7304701999965,393.7304701999965,,,,,393.998373800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Slow,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,395.01498960000754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.9992503999965,395.01498960000754,395.01498960000754,395.8494025999971,5,0.8248176999913994,None,,,,,,,,,,,,,,,,,396.84786229999736,396.8645535999967,,397.8487460000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.8499950999976,395.86491259999457,395.86491259999457,395.86491259999457,395.86491259999457,396.56457170000067,1,1,0.6889682000037283,0.0007628000021213666,396.5649148999946,396.5804433000012,396.5804433000012,396.5804433000012,396.5804433000012,,,,,396.8478447999951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Brainy,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,397.8644342000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.84922679999727,397.8644342000043,397.8644342000043,398.8493793999951,5,0.9753955000051064,None,,,,,,,,,,,,,,,,,399.697831700003,399.7145939000038,,400.6988347000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.85000800000853,398.8647178999963,398.8647178999963,398.8647178999963,398.8647178999963,399.3981189000042,2,1,0.5325466000067536,None,399.3984896000038,399.41435180000553,399.41435180000553,399.41435180000553,399.41435180000553,399.7145939000038,399.7145939000038,399.7145939000038,399.7145939000038,399.6978159999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Ignorant,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,400.71532370000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.6993696999998,400.71532370000205,400.71532370000205,400.84936259999813,5,0.12312750000273809,None,,,,,,,,,,,,,,,,,401.81462970000575,401.8311976999976,,402.81571290000284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.84998690000793,400.86468729999615,400.86468729999615,400.86468729999615,400.86468729999615,401.53050419999636,1,1,0.6536350000096718,0.0008802999946055934,401.5308311999979,401.54790430000867,401.54790430000867,401.54790430000867,401.54790430000867,,,,,401.8146146000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Wise,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,402.8320820000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.8162852999958,402.8320820000081,402.8320820000081,402.8493881000031,5,0.006577599997399375,None,,,,,,,,,,,,,,,,,403.9481614999968,403.9645908999955,,404.9482755000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.84997500000463,402.8650912000012,402.8650912000012,402.8650912000012,402.8650912000012,403.6648300000088,2,1,0.7935426000040025,0.0012926000053994358,403.6651705999975,403.6804364999989,403.6804364999989,403.6804364999989,403.6804364999989,,,,,403.9481419000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Genius,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,404.96479199999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.94866419999744,404.96479199999885,404.96479199999885,405.8489569000085,5,0.8738706000003731,None,,,,,,,,,,,,,,,,,407.6146404000028,407.6310872000031,,408.61472729999514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.8496657000069,405.86480270000175,405.86480270000175,405.86480270000175,405.86480270000175,407.3306420000008,2,1,1.4504184999968857,0.0009419000125490129,407.3310640999989,407.3477555999998,407.3477555999998,407.3477555999998,407.3477555999998,,,,,407.6146243999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Gullible,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,408.6311962000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.61506240000017,408.6311962000036,408.6311962000036,408.8493320999987,5,0.20743809999839868,None,,,,,,,,,,,,,,,,,410.2645268000051,410.2810973000014,,411.2652792000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.84992110000167,408.8646633000026,408.8646633000026,408.8646633000026,408.8646633000026,409.9650607000076,1,1,1.088644800009206,0.0010959999926853925,409.96552209999936,409.9801121000055,409.9801121000055,409.9801121000055,409.9801121000055,410.2810973000014,410.2810973000014,410.2810973000014,410.2810973000014,410.26451310000266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Clever,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,411.28172610000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.265759300004,411.28172610000183,411.28172610000183,412.31572450000385,5,1.0262815000023693,0.002019099993049167,,,,,,,,,,,,,,,,,413.3145802000072,413.3309689000016,,414.31527500000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.3162575000024,412.33113000000594,412.33113000000594,412.33113000000594,412.33113000000594,413.0309990999958,2,1,0.6951722999947378,0.002132900001015514,413.03130509999755,413.0469512999989,413.0469512999989,413.0469512999989,413.0469512999989,,,,,413.3145649000071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Foolish,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,414.33182049999596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.3157546000002,414.33182049999596,414.33182049999596,414.84796270000516,5,0.5065647000010358,None,,,,,,,,,,,,,,,,,415.7978446000052,415.81441160000395,416.81450570000743,416.7976823000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.8482823000086,414.86440669999865,414.86440669999865,414.86440669999865,414.86440669999865,415.4982727000024,1,1,0.6168743000016548,0.0009180000051856041,415.49875600000087,415.5144275000057,415.5144275000057,415.5144275000057,415.5144275000057,415.81441160000395,415.81441160000395,415.81441160000395,415.81441160000395,415.7978318999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Idiotic,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,416.81450570000743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.7979508999997,416.81450570000743,416.81450570000743,416.8492457999964,5,0.024009899992961437,None,,,,,,,,,,,,,,,,,418.04796540000825,418.0643306999991,,419.04859880000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.8498736000038,416.88146200000483,416.88146200000483,416.88146200000483,416.88146200000483,417.7483402000071,2,0,0.8499033000116469,0.0008420999947702512,417.74881760000426,417.763924400002,417.763924400002,417.763924400002,417.763924400002,418.0643306999991,418.0643306999991,418.0643306999991,418.0643306999991,418.0479502000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.04868839999835,419.0840859000018,419.0840859000018,419.0840859000018,419.0840859000018,419.0840859000018,419.0840859000018,419.0840859000018,419.0840859000018,423.0970556999964,1,4.000158099996042,0.0009303999977419153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Idiotic,,,,,,,,,,,,,,,,,,,,,0,0,0,0,423.11457620000874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.11297289999493,423.11457620000874,423.11457620000874,423.8482598999981,5,0.7240907999948831,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.8644015000027,424.8809040000051,430.5820117999974,430.5657022000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.84883020000416,423.8809692000068,423.8809692000068,423.8809692000068,423.8809692000068,423.8809692000068,423.8809692000068,423.8809692000068,424.5811246000085,1,1,0.6884118000016315,0.0009748000011313707,424.5815588999976,424.60990660000243,424.60990660000243,424.60990660000243,424.60990660000243,424.60990660000243,424.60990660000243,424.60990660000243,424.86438690000796,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Dumb,,,,,,,,,,,,,,,,,,,,,0,1,1,1,430.5820117999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.5662963000068,430.5820117999974,430.5820117999974,430.8488784000074,5,0.25673680000181776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.6478058000066,432.664042000004,440.364960100007,440.3485478000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.84950599999866,430.87170000000333,430.87170000000333,430.87170000000333,430.87170000000333,430.87170000000333,430.87170000000333,430.87170000000333,432.34768940000504,1,1,1.458591600006912,0.0019004999921889976,432.3479851000011,432.3636791000026,432.3636791000026,432.3636791000026,432.3636791000026,432.3636791000026,432.3636791000026,432.3636791000026,432.64779070000804,432.664042000004,432.664042000004,432.664042000004,432.664042000004,432.664042000004,432.664042000004,432.664042000004,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Genius,,,,,,,,,,,,,,,,,,,,,0,2,2,2,440.364960100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.3490402000025,440.364960100007,440.364960100007,440.8480286999984,5,0.4735223000025144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.04771329999494,442.0642540999979,448.76473730000725,448.74833950000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.8483703999955,440.8665713999944,440.8665713999944,440.8665713999944,440.8665713999944,440.8665713999944,440.8665713999944,440.8665713999944,441.76473150000675,2,1,0.8919070999982068,0.000745700002880767,441.7651723000017,441.7858430000051,441.7858430000051,441.7858430000051,441.7858430000051,441.7858430000051,441.7858430000051,441.7858430000051,442.047696499998,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
