ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,feedback_22.stopped,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Educated,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,380.3746186000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.3584257,380.3746186000001,380.3746186000001,380.69138599999997,5,0.31470469999999295,None,,,,,,,,,,,,,,,,,381.5577879,381.57450360000007,,382.55791840000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.69175829999995,380.7076168000001,380.7076168000001,380.7076168000001,380.7076168000001,381.2739630000001,2,1,0.5507010999999693,0.0009334999999737192,381.2743888,381.29119349999996,381.29119349999996,381.29119349999996,381.29119349999996,381.5577679999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Bright,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,382.5746120000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.5582612999999,382.5746120000001,382.5746120000001,382.6914081,5,0.11413400000014917,None,,,,,,,,,,,,,,,,,383.4910460000001,383.5078470000001,,384.4919026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.6917773,382.70804150000004,382.70804150000004,382.70804150000004,382.70804150000004,383.1914749,2,1,0.476440299999922,0.001971200000070894,383.19187469999997,383.2076775999999,383.2076775999999,383.2076775999999,383.2076775999999,383.4910301,383.5078470000001,383.5078470000001,383.5078470000001,383.5078470000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Mindless,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,384.50834310000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.4923523,384.50834310000005,384.50834310000005,384.6920218,5,0.1803167000000485,None,,,,,,,,,,,,,,,,,385.6410099,385.65777649999995,,386.64138660000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.6924712,384.7079742000001,384.7079742000001,384.7079742000001,384.7079742000001,385.3414803999999,1,1,0.6247823999999582,0.0,385.3419756999999,385.3578480000001,385.3578480000001,385.3578480000001,385.3578480000001,385.6409923000001,385.65777649999995,385.65777649999995,385.65777649999995,385.65777649999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Dumb,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,386.65804219999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.6417911000001,386.65804219999995,386.65804219999995,386.69138610000005,5,0.030693599999949583,None,,,,,,,,,,,,,,,,,387.6077769000001,387.6241761000001,,388.60862539999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.6917596999999,386.70788749999997,386.70788749999997,386.70788749999997,386.70788749999997,387.3238028999999,1,1,0.6043989999998303,0.0009333000000424363,387.3241086999999,387.3409116,387.3409116,387.3409116,387.3409116,387.6077599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Crafty,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,388.6248793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.60913600000003,388.6248793,388.6248793,388.6919223,5,0.06363710000005085,None,,,,,,,,,,,,,,,,,389.5411661999999,389.5574452000001,,390.54149110000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.6924176,388.70768350000003,388.70768350000003,388.70768350000003,388.70768350000003,389.24112850000006,2,1,0.526354000000083,0.00018320000003768655,389.2415158000001,389.2577403,389.2577403,389.2577403,389.2577403,389.5411509999999,389.5574452000001,389.5574452000001,389.5574452000001,389.5574452000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Moronic,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,390.55800279999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.54187060000004,390.55800279999994,390.55800279999994,390.69162959999994,5,0.1304454999999507,None,,,,,,,,,,,,,,,,,391.5580058999999,391.5744170999999,392.5742802,392.5580614999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.6920041000001,390.7077597,390.7077597,390.7077597,390.7077597,391.2738947,1,1,0.5645899000001009,0.0010064000000511442,391.2743232,391.29098569999996,391.29098569999996,391.29098569999996,391.29098569999996,391.5579843999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Slow,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,392.5742802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.5583934000001,392.5742802,392.5742802,392.6914443999999,5,0.11453320000009626,None,,,,,,,,,,,,,,,,,393.49114839999993,393.50776169999995,,394.4920677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.6918151,392.7080203999999,392.7080203999999,392.7080203999999,392.7080203999999,393.20784750000007,1,1,0.49592500000017026,0.0004940999999689666,393.2082748,393.223563,393.223563,393.223563,393.223563,393.49112990000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Brainy,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,394.50877990000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.49267409999993,394.50877990000004,394.50877990000004,394.6926086000001,5,0.1797780000001694,None,,,,,,,,,,,,,,,,,395.5913054,395.6077855000001,396.6075744,396.5913511000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.69322020000004,394.70802060000005,394.70802060000005,394.70802060000005,394.70802060000005,395.3079921000001,2,1,0.5875945000000229,0.0006240999998681218,395.3084303999999,395.32352519999995,395.32352519999995,395.32352519999995,395.32352519999995,395.59128570000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Ignorant,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,396.6075744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.591684,396.6075744,396.6075744,396.6911398,5,0.08156050000002324,None,,,,,,,,,,,,,,,,,397.97373089999996,397.9909646000001,,398.97459200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.6914749,396.7074553,396.7074553,396.7074553,396.7074553,397.6907722000001,1,1,0.9719618999999966,0.00106909999999516,397.6910436999999,397.70752659999994,397.70752659999994,397.70752659999994,397.70752659999994,397.9737104999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Wise,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,398.9911018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.97498870000004,398.9911018,398.9911018,399.6916802999999,5,0.6975012999998853,None,,,,,,,,,,,,,,,,,400.640844,400.6576299999999,,401.641343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.69207170000004,399.7079199,399.7079199,399.7079199,399.7079199,400.34130170000003,2,1,0.6324538000001212,None,400.3417357000001,400.35764900000004,400.35764900000004,400.35764900000004,400.35764900000004,400.6408282,400.6576299999999,400.6576299999999,400.6576299999999,400.6576299999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Genius,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,401.6577268000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.6417111999999,401.6577268000001,401.6577268000001,401.69126170000004,5,0.03095830000006572,None,,,,,,,,,,,,,,,,,402.4910867000001,402.50759590000007,,403.4913386999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.6916163000001,401.70791110000005,401.70791110000005,401.70791110000005,401.70791110000005,402.19126559999995,2,1,0.4758342000000084,0.0009674000000359229,402.1917291,402.20732640000006,402.20732640000006,402.20732640000006,402.20732640000006,402.4910714,402.50759590000007,402.50759590000007,402.50759590000007,402.50759590000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Gullible,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,403.5077913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.4917083,403.5077913,403.5077913,403.69298159999994,5,0.18069289999993998,None,,,,,,,,,,,,,,,,,404.59085589999995,404.60757280000007,,405.590958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.69371049999995,403.7080292999999,403.7080292999999,403.7080292999999,403.7080292999999,404.2912166000001,1,1,0.5717253000000255,0.0008301000000301428,404.2915639,404.3073976999999,404.3073976999999,404.3073976999999,404.3073976999999,404.5908400999999,404.60757280000007,404.60757280000007,404.60757280000007,404.60757280000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Clever,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,405.60751000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.59129699999994,405.60751000000005,405.60751000000005,405.6914813000001,5,0.08227669999996579,None,,,,,,,,,,,,,,,,,408.15772590000006,408.17403519999993,,409.1580577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.69185429999993,405.7079028999999,405.7079028999999,405.7079028999999,405.7079028999999,407.8737535,2,1,2.156779499999857,0.0010030000000824657,407.8741712000001,407.89081910000004,407.89081910000004,407.89081910000004,407.89081910000004,408.1577079000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Foolish,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,409.1746088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.1584534000001,409.1746088,409.1746088,409.69097869999996,5,0.5140235000001212,None,,,,,,,,,,,,,,,,,410.5912048,410.6076203,,411.59145910000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.6912156000001,409.7072404999999,409.7072404999999,409.7072404999999,409.7072404999999,410.2912219,1,1,0.579167200000029,0.0009482999998908781,410.2916393999999,410.3074968000001,410.3074968000001,410.3074968000001,410.3074968000001,410.59118680000006,410.6076203,410.6076203,410.6076203,410.6076203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Idiotic,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,411.6079953000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.5919105999999,411.6079953000001,411.6079953000001,411.6913466000001,5,0.08123280000017985,None,,,,,,,,,,,,,,,,,412.49106929999994,412.5077845999999,,413.4918594999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.6917711000001,411.7073694999999,411.7073694999999,411.7073694999999,411.7073694999999,412.207907,2,0,0.49655780000011873,0.00035049999996772385,412.20829219999996,412.2231661999999,412.2231661999999,412.2231661999999,412.2231661999999,412.4910462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.4919635000001,413.5252722,413.5252722,413.5252722,413.5252722,413.5252722,413.5252722,413.5252722,413.5252722,415.9901996000001,2,2.4573755999999776,0.0009683999999197113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Idiotic,,,,,,,,,,,,,,,,,,,,,0,0,0,0,416.0085147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0068016,416.0085147,416.0085147,417.374828,5,1.352830099999892,0.0017100000000027649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.65755450000006,419.673814,425.3743735999999,425.35799539999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.3754919999999,417.4102955999999,417.4102955999999,417.4102955999999,417.4102955999999,417.4102955999999,417.4102955999999,417.4102955999999,419.3734342,1,1,1.9480376999999862,0.0008838000001105684,419.3739714000001,419.4028059,419.4028059,419.4028059,419.4028059,419.4028059,419.4028059,419.4028059,419.65753530000006,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Dumb,,,,,,,,,,,,,,,,,,,,,0,1,1,1,425.3743735999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.3583854000001,425.3743735999999,425.3743735999999,425.69116699999995,5,0.3140716999998858,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.9405847999999,426.9574934,434.65769279999995,434.64115289999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.69160220000003,425.71024710000006,425.71024710000006,425.71024710000006,425.71024710000006,425.71024710000006,425.71024710000006,425.71024710000006,426.6575307999999,1,1,0.9320434999999634,0.000904399999853922,426.65784600000006,426.6732303000001,426.6732303000001,426.6732303000001,426.6732303000001,426.6732303000001,426.6732303000001,426.6732303000001,426.94056679999994,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Genius,,,,,,,,,,,,,,,,,,,,,0,2,2,2,434.65769279999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.64158180000004,434.65769279999995,434.65769279999995,434.6912107999999,5,0.031171500000027663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.85737130000007,435.8735802000001,442.57459919999997,442.55820040000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.6916361000001,434.7121293,434.7121293,434.7121293,434.7121293,434.7121293,434.7121293,434.7121293,435.5732353000001,2,1,0.8595212000000174,0.000973299999941446,435.5736002000001,435.59019209999997,435.59019209999997,435.59019209999997,435.59019209999997,435.59019209999997,435.59019209999997,435.59019209999997,435.8573558999999,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,3,3,3,442.57459919999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.5586788999999,442.57459919999997,442.57459919999997,442.69160039999997,5,0.11373409999987416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.7906258999999,443.80718980000006,450.5075403000001,450.4909275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.6920712000001,442.7119806999999,442.7119806999999,442.7119806999999,442.7119806999999,442.7119806999999,442.7119806999999,442.7119806999999,443.5071404,1,1,0.7813986999999543,0.0009723000000576576,443.50747690000003,443.5228003,443.5228003,443.5228003,443.5228003,443.5228003,443.5228003,443.5228003,443.7906101000001,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
