ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,feedback_2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,234.0959729999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0800647000433,234.0959729999886,234.0959729999886,234.16302510001697,5,0.06532529997639358,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.16350680001779,234.18477570003597,234.18477570003597,234.18477570003597,234.18477570003597,234.18477570003597,234.18477570003597,234.18477570003597,234.89483519998612,2,1,0.7004345000023022,0.0019844999769702554,234.89519760000985,234.91205829998944,234.91205829998944,234.91205829998944,234.91205829998944,234.91205829998944,234.91205829998944,234.91205829998944,235.17884619999677,235.17886230000295,235.19515690003755,241.8958081000019,241.87932300003013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,241.8958081000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.8796956000151,241.8958081000019,241.8958081000019,242.1629083000007,5,0.265480000001844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.1633161000209,242.1790316000115,242.1790316000115,242.1790316000115,242.1790316000115,242.1790316000115,242.1790316000115,242.1790316000115,242.7950109000085,2,1,0.6041917999973521,0.0012695000041276217,242.7953886000323,242.81179800000973,242.81179800000973,242.81179800000973,242.81179800000973,242.81179800000973,242.81179800000973,242.81179800000973,243.0787716000341,243.07878730003722,243.09528420004062,249.79574700002559,249.77925500000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Delicate,6.7,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,249.79574700002559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.77963210002054,249.79574700002559,249.79574700002559,250.97933699999703,5,1.1685167999821715,0.0009170999983325601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.9797505000024,251.01143820001744,251.01143820001744,251.01143820001744,251.01143820001744,251.01143820001744,251.01143820001744,251.01143820001744,251.57822910003597,1,1,0.566165899974294,None,251.5786179000279,251.60379640001338,251.60379640001338,251.60379640001338,251.60379640001338,251.60379640001338,251.60379640001338,251.60379640001338,251.86214460001793,251.86216060002334,251.87857940001413,258.57878099998925,258.56257459998596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Feeble,5.7,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,258.57878099998925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.56295699998736,258.57878099998925,258.57878099998925,259.16242390003754,5,0.5825033000437543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.16279880004004,259.1815733000403,259.1815733000403,259.1815733000403,259.1815733000403,259.1815733000403,259.1815733000403,259.1815733000403,259.711976999999,1,1,0.516692699980922,0.0012596999877132475,259.7122742999927,259.72798460000195,259.72798460000195,259.72798460000195,259.72798460000195,259.72798460000195,259.72798460000195,259.72798460000195,260.0118541000411,260.01186740002595,260.02861209999537,265.7287527000299,265.71228640002664,260.02861209999537,260.02861209999537,260.02861209999537,260.02861209999537,260.02861209999537,260.02861209999537,260.02861209999537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Burly,6.7,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,265.7287527000299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.71266960003413,265.7287527000299,265.7287527000299,266.16260390001116,5,0.43251269997563213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.1629723000224,266.1808932000422,266.1808932000422,266.1808932000422,266.1808932000422,266.1808932000422,266.1808932000422,266.1808932000422,266.7618882000097,2,1,0.5763990000123158,0.0009327000007033348,266.7622018000111,266.77977429999737,266.77977429999737,266.77977429999737,266.77977429999737,266.77977429999737,266.77977429999737,266.77977429999737,267.0451618999941,267.0451766999904,267.06182020000415,273.76220530003775,273.74575130001176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,273.76220530003775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.7461251000059,273.76220530003775,273.76220530003775,274.1635600000154,5,0.3991589000215754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.164170700009,274.1859580000164,274.1859580000164,274.1859580000164,274.1859580000164,274.1859580000164,274.1859580000164,274.1859580000164,274.87872710003285,1,1,0.6802670999895781,0.0017633999814279377,274.8790497999871,274.89426930004265,274.89426930004265,274.89426930004265,274.89426930004265,274.89426930004265,274.89426930004265,274.89426930004265,275.16186160000507,275.16187720000744,275.1783664000104,281.8787785000168,281.8621725999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,281.8787785000168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.86256680003135,281.8787785000168,281.8787785000168,282.1628128000302,5,0.28251569997519255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.1632593999966,282.18037459999323,282.18037459999323,282.18037459999323,282.18037459999323,282.18037459999323,282.18037459999323,282.18037459999323,282.86205629998585,2,1,0.674483600014355,0.0007838000310584903,282.8624020999996,282.8779285000055,282.8779285000055,282.8779285000055,282.8779285000055,282.8779285000055,282.8779285000055,282.8779285000055,283.1620235000155,283.1620372000034,283.1783470000373,289.87845260003814,289.86209020001115,283.1783470000373,283.1783470000373,283.1783470000373,283.1783470000373,283.1783470000373,283.1783470000373,283.1783470000373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Frail,5.7,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,289.87845260003814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.8624572000117,289.87845260003814,289.87845260003814,291.01246950001223,5,1.1209426999557763,0.0018696000333875418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.01283760002116,291.04249770002207,291.04249770002207,291.04249770002207,291.04249770002207,291.04249770002207,291.04249770002207,291.04249770002207,291.5945578000392,1,1,0.5411485999939032,0.0008288999670185149,291.5949132000096,291.6184674000251,291.6184674000251,291.6184674000251,291.6184674000251,291.6184674000251,291.6184674000251,291.6184674000251,291.8784231999889,291.8784374000388,291.89499170001363,297.5954552000039,297.5788619000232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Skinny,8.7,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,297.5954552000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.57922650000546,297.5954552000039,297.5954552000039,298.16249040002003,5,0.565861799987033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.1628936000052,298.18282079999335,298.18282079999335,298.18282079999335,298.18282079999335,298.18282079999335,298.18282079999335,298.18282079999335,298.72833390004234,1,1,0.5364864000002854,0.002262100053485483,298.72865390003426,298.7444116999977,298.7444116999977,298.7444116999977,298.7444116999977,298.7444116999977,298.7444116999977,298.7444116999977,299.01150960003724,299.011524200032,299.02831690001767,307.7286541000358,307.7123339000391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Tough,5.7,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,307.7286541000358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.71272160002263,307.7286541000358,307.7286541000358,308.16243369999574,5,0.43269520002650097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.16283450002084,308.18347310001263,308.18347310001263,308.18347310001263,308.18347310001263,308.18347310001263,308.18347310001263,308.18347310001263,308.7284836000181,2,1,0.5410358000081033,0.001310700026806444,308.72879850002937,308.7442335000378,308.7442335000378,308.7442335000378,308.7442335000378,308.7442335000378,308.7442335000378,308.7442335000378,309.0117642999976,309.01177859999007,309.02818860003026,314.7286745000165,314.712228599994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Muscly,5.7,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,314.7286745000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.7125969000044,314.7286745000165,314.7286745000165,315.1624348000041,5,0.43258999998215586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.1628374000429,315.1815130999894,315.1815130999894,315.1815130999894,315.1815130999894,315.1815130999894,315.1815130999894,315.1815130999894,315.7785329000326,2,1,0.5930512999766506,0.0007536999764852226,315.7788492999971,315.7946518000099,315.7946518000099,315.7946518000099,315.7946518000099,315.7946518000099,315.7946518000099,315.7946518000099,316.06142280000495,316.0614382000058,316.0779760000296,321.77853300003335,321.7618668000214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,321.77853300003335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.7622339000227,321.77853300003335,321.77853300003335,322.16231290000724,5,0.38274359999923036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.1627073000418,322.1809904000256,322.1809904000256,322.1809904000256,322.1809904000256,322.1809904000256,322.1809904000256,322.1809904000256,322.728431000025,2,1,0.5410430000047199,0.00010609999299049377,322.72876780002844,322.7437843999942,322.7437843999942,322.7437843999942,322.7437843999942,322.7437843999942,322.7437843999942,322.7437843999942,323.0116421999992,323.0116585000069,323.02815550001105,329.72845240001334,329.71199450001586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Strength,6.7,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,329.72845240001334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.7123583999928,329.72845240001334,329.72845240001334,330.1625925000408,5,0.43287409999174997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.16306140000233,330.1966032999917,330.1966032999917,330.1966032999917,330.1966032999917,330.1966032999917,330.1966032999917,330.1966032999917,330.7611032000277,2,1,0.5579028999782167,0.000972700014244765,330.76146270002937,330.7856039000326,330.7856039000326,330.7856039000326,330.7856039000326,330.7856039000326,330.7856039000326,330.7856039000326,331.04482970002573,331.04484410001896,331.0611785000074,337.7623198000365,337.7458446000237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Solid,6.7,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,337.7623198000365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.74634790001437,337.7623198000365,337.7623198000365,338.16259180003544,5,0.39913680002791807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.1630871000234,338.18598110001767,338.18598110001767,338.18598110001767,338.18598110001767,338.18598110001767,338.18598110001767,338.18598110001767,338.9117722000228,2,1,0.7252431000233628,None,338.9120819999953,338.9280244000256,338.9280244000256,338.9280244000256,338.9280244000256,338.9280244000256,338.9280244000256,338.9280244000256,339.2115360000171,339.2115492000012,339.2279804000282,345.9288555000094,345.91230180003913,339.2279804000282,339.2279804000282,339.2279804000282,339.2279804000282,339.2279804000282,339.2279804000282,339.2279804000282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Sedentary,7.7,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,345.9288555000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.9128048000275,345.9288555000094,345.9288555000094,346.1622165000299,5,0.2324141999706626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.16263860004256,346.1835831000353,346.1835831000353,346.1835831000353,346.1835831000353,346.1835831000353,346.1835831000353,346.1835831000353,346.91183140000794,1,1,0.7227563000051305,0.001205399981699884,346.9121777000255,346.9296617000364,346.9296617000364,346.9296617000364,346.9296617000364,346.9296617000364,346.9296617000364,346.9296617000364,347.2115165000432,347.211531100038,347.22789610002656,354.92835110001033,354.9118768000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,354.92835110001033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.9122558000381,354.92835110001033,354.92835110001033,356.1789048000355,5,1.2339060999802314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.1793305000174,356.19909780001035,356.19909780001035,356.19909780001035,356.19909780001035,356.19909780001035,356.19909780001035,356.19909780001035,356.8449759000214,1,1,0.6366656000027433,0.0009017999982461333,356.8453807000187,356.86255510000046,356.86255510000046,356.86255510000046,356.86255510000046,356.86255510000046,356.86255510000046,356.86255510000046,357.1280313000316,357.1280467000324,357.144611500029,362.8456683999975,362.82933290000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Strong,Weak, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,362.8456683999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.8299022000283,362.8456683999975,362.8456683999975,363.1786265000119,5,0.31654240004718304,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.17899530002614,363.19476410001516,363.19476410001516,363.19476410001516,363.19476410001516,363.19476410001516,363.19476410001516,363.19476410001516,363.86058000003686,2,1,0.6648309999727644,0.0,363.8609470000374,363.8778308000183,363.8778308000183,363.8778308000183,363.8778308000183,363.8778308000183,363.8778308000183,363.8778308000183,364.144444900041,364.14446020004107,364.1611891000066,371.87155829998665,371.8456076000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.84571490000235,371.87155829998665,371.87155829998665,371.87155829998665,371.87155829998665,371.87155829998665,371.87155829998665,377.8273828999954,1,5.951152900001034,0.0008126000175252557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run1,RBDCW011_Run1,2024-04-18_17h05.25.993,IAT_test,2023.2.2,60.10121043940899,2024-04-18 17h06.04.704272 -0400,
