ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,feedback_22.stopped,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Genius,,,,,,,,,,,,,,,,,,,,,0,2,2,2,420.2169265000266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.2010875000269,420.2169265000266,420.2169265000266,420.55089880002197,5,0.3268135999678634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.7168474000064,421.73351560003357,428.4336186000146,428.4169426000444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.55130270001246,420.5736656000372,420.5736656000372,420.5736656000372,420.5736656000372,420.5736656000372,420.5736656000372,420.5736656000372,421.4329206000548,2,1,0.8559879999957047,0.0012716000201180577,421.43328580004163,421.4493797000032,421.4493797000032,421.4493797000032,421.4493797000032,421.4493797000032,421.4493797000032,421.4493797000032,421.7168293000432,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,3,3,3,428.4336186000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.4172832000186,428.4336186000146,428.4336186000146,428.55063930002507,5,0.11022319999756292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0668600000208,430.08330200001365,436.78408730000956,436.7676097000367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.55101450002985,428.56858000002103,428.56858000002103,428.56858000002103,428.56858000002103,428.56858000002103,428.56858000002103,428.56858000002103,429.78289150004275,1,1,1.212365499988664,0.0013643000274896622,429.78325990005396,429.79967580002267,429.79967580002267,429.79967580002267,429.79967580002267,429.79967580002267,429.79967580002267,429.79967580002267,430.06684260000475,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Bright,,,,,,,,,,,,,,,,,,,,,0,4,4,4,436.78408730000956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.7681214000331,436.78408730000956,436.78408730000956,437.5508240000345,5,0.7595967999659479,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.01675110001815,441.0331379000563,448.73357520002173,448.717096300039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.5512460000464,437.5841414000024,437.5841414000024,437.5841414000024,437.5841414000024,437.5841414000024,437.5841414000024,437.5841414000024,440.7334672000143,2,1,3.13442610000493,0.000978600000962615,440.7337921000435,440.7580539000337,440.7580539000337,440.7580539000337,440.7580539000337,440.7580539000337,440.7580539000337,440.7580539000337,441.0167337000021,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,5,5,5,448.73357520002173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.71746500005247,448.73357520002173,448.73357520002173,449.5507174000377,5,0.810343399993144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.01661220000824,451.0330104000168,456.7335455000284,456.7171097000246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.55115140002454,449.569506800035,449.569506800035,449.569506800035,449.569506800035,449.569506800035,449.569506800035,449.569506800035,450.7325370000326,2,1,1.1624321999843232,None,450.7329520000494,450.7497327000019,450.7497327000019,450.7497327000019,450.7497327000019,450.7497327000019,450.7497327000019,450.7497327000019,451.0165953000542,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,6,6,6,456.7335455000284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.71749400004046,456.7335455000284,456.7335455000284,457.5520200000028,5,0.8115981000009924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.54999510000926,458.5663584000431,464.266443600005,464.2499371000449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5527972000418,457.57394230004866,457.57394230004866,457.57394230004866,457.57394230004866,457.57394230004866,457.57394230004866,457.57394230004866,458.2499519000412,1,1,0.6663841999834403,0.00018649996491149068,458.2502515000524,458.26634290005313,458.26634290005313,458.26634290005313,458.26634290005313,458.26634290005313,458.26634290005313,458.26634290005313,458.54998040001374,458.5663584000431,458.5663584000431,458.5663584000431,458.5663584000431,458.5663584000431,458.5663584000431,458.5663584000431,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,7,7,7,464.266443600005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.2501692000078,464.266443600005,464.266443600005,464.55041090003215,5,0.27748430002247915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.5499257000047,465.5663022000226,472.26696280000033,472.2505433000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.5508281000075,464.5676111000357,464.5676111000357,464.5676111000357,464.5676111000357,464.5676111000357,464.5676111000357,464.5676111000357,465.2502377000055,1,1,0.6682535000145435,0.0006774999783374369,465.25062000000617,465.2667859000503,465.2667859000503,465.2667859000503,465.2667859000503,465.2667859000503,465.2667859000503,465.2667859000503,465.5499117000145,465.5663022000226,465.5663022000226,465.5663022000226,465.5663022000226,465.5663022000226,465.5663022000226,465.5663022000226,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,8,8,8,472.26696280000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.25098180002533,472.26696280000033,472.26696280000033,472.5506069000112,5,0.27804559998912737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.899856300035,473.9163652000134,480.61717340000905,480.6010635000421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.55102900002385,472.56814970000414,472.56814970000414,472.56814970000414,472.56814970000414,472.56814970000414,472.56814970000414,472.56814970000414,473.59997140005,2,1,1.0314806000096723,None,473.6002999000484,473.6160760000348,473.6160760000348,473.6160760000348,473.6160760000348,473.6160760000348,473.6160760000348,473.6160760000348,473.89984120003646,473.9163652000134,473.9163652000134,473.9163652000134,473.9163652000134,473.9163652000134,473.9163652000134,473.9163652000134,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Crafty,,,,,,,,,,,,,,,,,,,,,0,9,9,9,480.61717340000905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.60164470004383,480.61717340000905,480.61717340000905,481.5504550000187,5,0.926625200023409,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.7494926000363,482.7661816000473,490.46636310004396,490.44992880005157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.5508682000218,481.58115560002625,481.58115560002625,481.58115560002625,481.58115560002625,481.58115560002625,481.58115560002625,481.58115560002625,482.46619240002474,2,1,0.875586399983149,0.0009623999940231442,482.46646429999964,482.4890877000289,482.4890877000289,482.4890877000289,482.4890877000289,482.4890877000289,482.4890877000289,482.4890877000289,482.7494768000324,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Ignorant,,,,,,,,,,,,,,,,,,,,,0,10,10,10,490.46636310004396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.4503052000073,490.46636310004396,490.46636310004396,490.7502600000007,5,0.2775159999728203,0.0009742000256665051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.7996434000088,491.81616340001347,498.5164206000045,498.49996630003443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.7506303000264,490.76943390001543,490.76943390001543,490.76943390001543,490.76943390001543,490.76943390001543,490.76943390001543,490.76943390001543,491.51626880001277,1,1,0.7321771000279114,0.001132700010202825,491.5165285000112,491.5322016000282,491.5322016000282,491.5322016000282,491.5322016000282,491.5322016000282,491.5322016000282,491.5322016000282,491.7996263000532,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Smart,,,,,,,,,,,,,,,,,,,,,0,11,11,11,498.5164206000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.50031860003946,498.5164206000045,498.5164206000045,498.5500915000448,5,0.02760510001098737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.51624840003205,499.5327667000238,507.23304970003664,507.2166903000325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.5504229000071,498.5686924000038,498.5686924000038,498.5686924000038,498.5686924000038,498.5686924000038,498.5686924000038,498.5686924000038,499.2323497000034,2,1,0.6582789999665692,0.000949900015257299,499.2326845000498,499.24945320002735,499.24945320002735,499.24945320002735,499.24945320002735,499.24945320002735,499.24945320002735,499.24945320002735,499.51623050001217,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,12,12,12,507.23304970003664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.2170307000051,507.23304970003664,507.23304970003664,507.5501063000411,5,0.31093849998433143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.64931700000307,508.66591410001274,514.3662394999992,514.3499430000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.55047810002,507.5682186000049,507.5682186000049,507.5682186000049,507.5682186000049,507.5682186000049,507.5682186000049,507.5682186000049,508.3663516000379,2,1,0.7864041000138968,0.0015448000049218535,508.366667000053,508.38160750002135,508.38160750002135,508.38160750002135,508.38160750002135,508.38160750002135,508.38160750002135,508.38160750002135,508.64929970004596,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,13,13,13,514.3662394999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.3503261000151,514.3662394999992,514.3662394999992,514.5498710000538,5,0.1778067999985069,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.4492627000436,515.4659777000197,521.1664090000559,521.1497281000484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.5502401000122,514.5827689000289,514.5827689000289,514.5827689000289,514.5827689000289,514.5827689000289,514.5827689000289,514.5827689000289,515.1658985000104,2,1,0.5698787000146694,0.0012385000009089708,515.1661635000492,515.1819392000325,515.1819392000325,515.1819392000325,515.1819392000325,515.1819392000325,515.1819392000325,515.1819392000325,515.4492469000397,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Gullible,,,,,,,,,,,,,,,,,,,,,0,14,14,14,521.1664090000559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.1501036000554,521.1664090000559,521.1664090000559,521.5500301000429,5,0.3775887000374496,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.6160793000017,522.6326447000029,528.3329672000255,528.3162827000488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.5503982000519,521.5797796000261,521.5797796000261,521.5797796000261,521.5797796000261,521.5797796000261,521.5797796000261,521.5797796000261,522.3322233000072,1,1,0.7408972999546677,0.0015657000476494431,522.3325842000195,522.3569380000117,522.3569380000117,522.3569380000117,522.3569380000117,522.3569380000117,522.3569380000117,522.3569380000117,522.6160636999994,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Mindless,,,,,,,,,,,,,,,,,,,,,0,15,15,15,528.3329672000255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.3166480000364,528.3329672000255,528.3329672000255,528.5499221000355,5,0.21148619998712093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.2658297000453,530.2823807000532,536.9829102000222,536.9665232000407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.5502862000139,528.5693330000504,528.5693330000504,528.5693330000504,528.5693330000504,528.5693330000504,528.5693330000504,528.5693330000504,529.98226910003,1,1,1.400303999951575,0.0009774000500328839,529.9826883000205,530.0017729000538,530.0017729000538,530.0017729000538,530.0017729000538,530.0017729000538,530.0017729000538,530.0017729000538,530.2658137000399,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Foolish,,,,,,,,,,,,,,,,,,,,,0,16,16,16,536.9829102000222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.966909300012,536.9829102000222,536.9829102000222,537.5499515000265,5,0.5609340000082739,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.4820779000293,538.4992455000174,545.1995594000327,545.1830644000438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.5503203000408,537.569221200014,537.569221200014,537.569221200014,537.569221200014,537.569221200014,537.569221200014,537.569221200014,538.1989201000542,1,1,0.6173567000078037,0.000950500019825995,538.199182100012,538.2153744000243,538.2153744000243,538.2153744000243,538.2153744000243,538.2153744000243,538.2153744000243,538.2153744000243,538.4820576000493,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Clever,,,,,,,,,,,,,,,,,,,,,0,17,17,17,545.1995594000327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.1834542000433,545.1995594000327,545.1995594000327,545.5500182000105,5,0.34475960000418127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.4994996000314,547.5159083000035,554.2162628000369,554.1996290000388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.550415900012,545.5707807000144,545.5707807000144,545.5707807000144,545.5707807000144,545.5707807000144,545.5707807000144,545.5707807000144,547.2164455000311,2,1,1.62992060004035,0.0008911999757401645,547.2168676000438,547.2378591000452,547.2378591000452,547.2378591000452,547.2378591000452,547.2378591000452,547.2378591000452,547.2378591000452,547.4994797000545,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/am00003_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,18,18,18,554.2162628000369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.2000418000389,554.2162628000369,554.2162628000369,554.5496374000213,5,0.3275465000187978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.5992584000342,555.6158258000505,563.3161339000217,563.299645000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.5499790000031,554.5658618000452,554.5658618000452,554.5658618000452,554.5658618000452,554.5658618000452,554.5658618000452,554.5658618000452,555.2991370000527,2,1,0.7177900000242516,0.000979200005531311,555.2994619000237,555.315176300006,555.315176300006,555.315176300006,555.315176300006,555.315176300006,555.315176300006,555.315176300006,555.5992429000326,555.6158258000505,555.6158258000505,555.6158258000505,555.6158258000505,555.6158258000505,555.6158258000505,555.6158258000505,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
