ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,feedback_2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,4,4,4,479.8698330000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.85352439999997,479.8698330000002,479.8698330000002,479.9367566999995,5,0.06313969999973779,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.50320090000014,481.5196758999996,488.21964290000005,488.2031990999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.93712559999994,479.95369489999985,479.95369489999985,479.95369489999985,479.95369489999985,479.95369489999985,479.95369489999985,479.95369489999985,481.21891599999935,2,1,1.250210000000152,0.0009568000004946953,481.2193496999994,481.2364230999997,481.2364230999997,481.2364230999997,481.2364230999997,481.2364230999997,481.2364230999997,481.2364230999997,481.5031772999996,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,5,5,5,488.21964290000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.2035400999998,488.21964290000005,488.21964290000005,488.9365447999994,5,0.71425040000031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.85252869999977,489.8690303999997,496.5699037999998,496.55343049999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.93695459999935,488.95329900000024,488.95329900000024,488.95329900000024,488.95329900000024,488.95329900000024,488.95329900000024,488.95329900000024,489.5689146999998,2,1,0.599750700000186,0.0007787999993524863,489.5693084999998,489.5860112999994,489.5860112999994,489.5860112999994,489.5860112999994,489.5860112999994,489.5860112999994,489.5860112999994,489.8525126999998,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Tough,,,,,,,,,,,,,,,,,,,,,0,6,6,6,496.5699037999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.5538722999995,496.5699037999998,496.5699037999998,496.9368450999996,5,0.3639572000001863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.85277019999967,497.86925779999956,505.5692792999994,505.5530890999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.93726000000015,496.96809900000017,496.96809900000017,496.96809900000017,496.96809900000017,496.96809900000017,496.96809900000017,496.96809900000017,497.56884089999994,1,1,0.5959964999992735,0.001010800000585732,497.5692143000001,497.5934092000002,497.5934092000002,497.5934092000002,497.5934092000002,497.5934092000002,497.5934092000002,497.5934092000002,497.85275239999964,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,7,7,7,505.5692792999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.5534136000001,505.5692792999994,505.5692792999994,505.9369855,5,0.36531860000013694,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.9361404999995,506.9525549999994,514.6528384999997,514.6364005999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.93749909999997,505.96217469999965,505.96217469999965,505.96217469999965,505.96217469999965,505.96217469999965,505.96217469999965,505.96217469999965,506.65291839999963,1,1,0.6846777999999176,0.0,506.6532758999997,506.66943820000006,506.66943820000006,506.66943820000006,506.66943820000006,506.66943820000006,506.66943820000006,506.66943820000006,506.93612239999993,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Feeble,,,,,,,,,,,,,,,,,,,,,0,8,8,8,514.6528384999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.6367617999999,514.6528384999997,514.6528384999997,514.9364157999994,5,0.28160339999976713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.8026963999996,515.8192818000002,521.5195492999997,521.5028165999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.9368136999997,514.9580489999994,514.9580489999994,514.9580489999994,514.9580489999994,514.9580489999994,514.9580489999994,514.9580489999994,515.5186435999999,2,1,0.5478347000007489,0.001303899999584246,515.5190171999998,515.5437124999994,515.5437124999994,515.5437124999994,515.5437124999994,515.5437124999994,515.5437124999994,515.5437124999994,515.8026783,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,8.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,9,9,9,521.5195492999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.5031941000002,521.5195492999997,521.5195492999997,521.9367447,5,0.41536599999926693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.9526511999998,522.9688493999997,531.6696399999996,531.6530115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.9372302999996,521.9578028999999,521.9578028999999,521.9578028999999,521.9578028999999,521.9578028999999,521.9578028999999,521.9578028999999,522.6528520999996,2,1,0.6912427000006574,0.00130410000019765,522.6532468999999,522.6700581999999,522.6700581999999,522.6700581999999,522.6700581999999,522.6700581999999,522.6700581999999,522.6700581999999,522.9526354999994,522.9688493999997,522.9688493999997,522.9688493999997,522.9688493999997,522.9688493999997,522.9688493999997,522.9688493999997,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Skinny,,,,,,,,,,,,,,,,,,,,,0,10,10,10,531.6696399999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.6534388999994,531.6696399999996,531.6696399999996,531.9363834999999,5,0.26431380000030913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.8359287999997,532.8523278999996,538.5534231999995,538.5368684999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.9367889,531.9576270000002,531.9576270000002,531.9576270000002,531.9576270000002,531.9576270000002,531.9576270000002,531.9576270000002,532.5526143000002,2,1,0.5783109000003606,0.0009036999999807449,532.5529338000001,532.5783723999998,532.5783723999998,532.5783723999998,532.5783723999998,532.5783723999998,532.5783723999998,532.5783723999998,532.8359119000002,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Soft,,,,,,,,,,,,,,,,,,,,,0,11,11,11,538.5534231999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.5374382999994,538.5534231999995,538.5534231999995,538.9363467999997,5,0.3810868999999002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0526881000001,540.0691193999996,545.7694159999996,545.7526942999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.9367625,538.9522474999999,538.9522474999999,538.9522474999999,538.9522474999999,538.9522474999999,538.9522474999999,538.9522474999999,539.7685485999996,2,1,0.8036462000000029,0.001162800000201969,539.7689107000001,539.7851023999997,539.7851023999997,539.7851023999997,539.7851023999997,539.7851023999997,539.7851023999997,539.7851023999997,540.0526672999999,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Fragile,,,,,,,,,,,,,,,,,,,,,0,12,12,12,545.7694159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.7530683999998,545.7694159999996,545.7694159999996,546.2523122999996,5,0.4677270000001954,0.0006894999996802653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.1521450999994,547.1689087,552.8692716,552.8528186999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.2525412,546.2688857999997,546.2688857999997,546.2688857999997,546.2688857999997,546.2688857999997,546.2688857999997,546.2688857999997,546.8689035000002,2,1,0.5883153999993738,0.0009982000001400593,546.8692238999997,546.8857627000002,546.8857627000002,546.8857627000002,546.8857627000002,546.8857627000002,546.8857627000002,546.8857627000002,547.1521281,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Brawny,,,,,,,,,,,,,,,,,,,,,0,13,13,13,552.8692716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.8532012999999,552.8692716,552.8692716,552.9363280000002,5,0.06536490000053163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.6356271999998,553.6522832999995,560.3530522999995,560.3365991999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.9366903999994,552.9521976000001,552.9521976000001,552.9521976000001,552.9521976000001,552.9521976000001,552.9521976000001,552.9521976000001,553.3360336000001,1,1,0.373191499999848,0.0,553.3364317,553.3559306000002,553.3559306000002,553.3559306000002,553.3559306000002,553.3559306000002,553.3559306000002,553.3559306000002,553.6356113999996,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,14,14,14,560.3530522999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.3370985999995,560.3530522999995,560.3530522999995,561.2528207999999,5,0.8960611000002245,0.0009683999996923376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.1022835999997,564.1185344,570.8193564999997,570.8029345999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.2531827999996,561.2688039999998,561.2688039999998,561.2688039999998,561.2688039999998,561.2688039999998,561.2688039999998,561.2688039999998,563.8192021999998,2,0,2.5481417999999394,0.0009557000003042049,563.8195517999998,563.8389087999999,563.8389087999999,563.8389087999999,563.8389087999999,563.8389087999999,563.8389087999999,563.8389087999999,564.1022668,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Delicate,,,,,,,,,,,,,,,,,,,,,0,15,15,15,570.8193564999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.8033580999995,570.8193564999997,570.8193564999997,570.9364092999999,5,0.11509420000038517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.9022123,571.9184755000001,577.6188411999997,577.6023197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.9368239,570.9691910999995,570.9691910999995,570.9691910999995,570.9691910999995,570.9691910999995,570.9691910999995,570.9691910999995,571.6023903,2,1,0.6262349999997241,0.0,571.6027162999994,571.6285816999994,571.6285816999994,571.6285816999994,571.6285816999994,571.6285816999994,571.6285816999994,571.6285816999994,571.9021964999997,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,16,16,16,577.6188411999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.6025967,577.6188411999997,577.6188411999997,577.9362619999997,5,0.3153964000002816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.9358501000002,578.9519409999998,584.6525225999999,584.6362144999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.9367176000001,577.9519317999998,577.9519317999998,577.9519317999998,577.9519317999998,577.9519317999998,577.9519317999998,577.9519317999998,578.6523419,1,1,0.6950581000000966,0.000996800000393705,578.6526712,578.6679973999994,578.6679973999994,578.6679973999994,578.6679973999994,578.6679973999994,578.6679973999994,578.6679973999994,578.9358288999997,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,17,17,17,584.6525225999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.6366905,584.6525225999999,584.6525225999999,584.9357800000002,5,0.28177340000002005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.5521963999995,586.5687725000003,592.2695140999999,592.2530921000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.9361437000002,584.9516460999998,584.9516460999998,584.9516460999998,584.9516460999998,584.9516460999998,584.9516460999998,584.9516460999998,586.2683243999995,2,1,1.3142962000001717,0.0009427999993931735,586.2686939999999,586.2850509999994,586.2850509999994,586.2850509999994,586.2850509999994,586.2850509999994,586.2850509999994,586.2850509999994,586.5521782000001,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Sedentary,,,,,,,,,,,,,,,,,,,,,0,18,18,18,592.2695140999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.2535901999995,592.2695140999999,592.2695140999999,592.9362688999995,5,0.6649146999998266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.9520176000001,593.9687598999994,601.6688416000002,601.6524456000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.9366759999998,592.9580916999998,592.9580916999998,592.9580916999998,592.9580916999998,592.9580916999998,592.9580916999998,592.9580916999998,593.6680420999996,2,1,0.7073130999997375,0.0007971000004545203,593.6684012999999,593.6921425999994,593.6921425999994,593.6921425999994,593.6921425999994,593.6921425999994,593.6921425999994,593.6921425999994,593.9520007999995,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Muscly,,,,,,,,,,,,,,,,,,,,,0,19,19,19,601.6688416000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.6528066999995,601.6688416000002,601.6688416000002,601.9361247000002,5,0.2655338999993546,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.7853363999998,602.8015666999995,609.5023592000002,609.4857621999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9365212999996,601.9560409999999,601.9560409999999,601.9560409999999,601.9560409999999,601.9560409999999,601.9560409999999,601.9560409999999,602.5020486999997,1,1,0.544918399999915,None,602.5024334999994,602.5195190999998,602.5195190999998,602.5195190999998,602.5195190999998,602.5195190999998,602.5195190999998,602.5195190999998,602.7853195000002,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,20,20,20,609.5023592000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.4861421,609.5023592000002,609.5023592000002,609.9360836999999,5,0.4318643999995402,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.1520231,611.1685480000001,617.8693994999999,617.8528870999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.9365038000001,609.9515571999996,609.9515571999996,609.9515571999996,609.9515571999996,609.9515571999996,609.9515571999996,609.9515571999996,610.8681814999995,1,1,0.9033639999997831,0.0009368999999423977,610.8686333,610.8854490999997,610.8854490999997,610.8854490999997,610.8854490999997,610.8854490999997,610.8854490999997,610.8854490999997,611.1520065999998,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Burly,,,,,,,,,,,,,,,,,,,,,0,21,21,21,617.8693994999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.8533874,617.8693994999999,617.8693994999999,617.9353890999996,5,0.0646772999998575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.8517511999994,618.8683748999997,625.5689897999996,625.5525941000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.9356367999994,617.9555288999995,617.9555288999995,617.9555288999995,617.9555288999995,617.9555288999995,617.9555288999995,617.9555288999995,618.5680210999994,1,1,0.596436700000595,0.000835999999253545,618.5683712999994,618.5915386000001,618.5915386000001,618.5915386000001,618.5915386000001,618.5915386000001,618.5915386000001,618.5915386000001,618.8517353000002,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
