ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,feedback_22.stopped,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,3,3,3,407.4934544999851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.4771554999752,407.4934544999851,407.4934544999851,407.710452600033,5,0.20536689995788038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.009792799945,409.02628750004806,415.72685860004276,415.7104290999705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.7108543999493,407.7282760000089,407.7282760000089,407.7282760000089,407.7282760000089,407.7282760000089,407.7282760000089,407.7282760000089,408.70999889995437,1,1,0.9782360999379307,0.0013207000447437167,408.71031720004976,408.72572390001733,408.72572390001733,408.72572390001733,408.72572390001733,408.72572390001733,408.72572390001733,408.72572390001733,409.0097800999647,409.02628750004806,409.02628750004806,409.02628750004806,409.02628750004806,409.02628750004806,409.02628750004806,409.02628750004806,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Bright,,,,,,,,,,,,,,,,,,,,,0,4,4,4,415.72685860004276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.71081009996124,415.72685860004276,415.72685860004276,416.7104059000267,5,0.9719922000076622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.65975410002284,417.67638189997524,425.3766426000511,425.3602021000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.7107796999626,416.74191750003956,416.74191750003956,416.74191750003956,416.74191750003956,416.74191750003956,416.74191750003956,416.74191750003956,417.37647460005246,2,1,0.624035399989225,0.0008163000456988811,417.37680580001324,417.4016441999702,417.4016441999702,417.4016441999702,417.4016441999702,417.4016441999702,417.4016441999702,417.4016441999702,417.65973800001666,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,5,5,5,425.3766426000511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.3605682000052,425.3766426000511,425.3766426000511,425.7104985000333,5,0.32258479995653033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.71007839997765,426.7264600000344,432.4266548999585,432.41019550000783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.7109051999869,425.7297653000569,425.7297653000569,425.7297653000569,425.7297653000569,425.7297653000569,425.7297653000569,425.7297653000569,426.42644089995883,2,1,0.6901448999997228,0.000988899962976575,426.4267785999691,426.44184129999485,426.44184129999485,426.44184129999485,426.44184129999485,426.44184129999485,426.44184129999485,426.44184129999485,426.7100578000536,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,6,6,6,432.4266548999585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.41058020002674,432.4266548999585,432.4266548999585,432.71010270004626,5,0.2722985000582412,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.6263503000373,433.6428976999596,439.3431926999474,439.326480000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.7104632999981,432.7260287000099,432.7260287000099,432.7260287000099,432.7260287000099,432.7260287000099,432.7260287000099,432.7260287000099,433.3424732000567,1,1,0.6095232999650761,0.0009575000731274486,433.34283710003365,433.35947420005687,433.35947420005687,433.35947420005687,433.35947420005687,433.35947420005687,433.35947420005687,433.35947420005687,433.6263343000319,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,7,7,7,439.3431926999474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.3268435000209,439.3431926999474,439.3431926999474,439.71104550000746,5,0.3555123000405729,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.70983619999606,440.7264010000508,447.4267467999598,447.4105877999682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.7116112000076,439.73153690004256,439.73153690004256,439.73153690004256,439.73153690004256,439.73153690004256,439.73153690004256,439.73153690004256,440.42616919998545,1,1,0.690395399928093,0.0008271000115200877,440.4264919999987,440.4421178000048,440.4421178000048,440.4421178000048,440.4421178000048,440.4421178000048,440.4421178000048,440.4421178000048,440.7098171999678,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,8,8,8,447.4267467999598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.4111049999483,447.4267467999598,447.4267467999598,447.71013400005177,5,0.2721005999483168,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.57604289997835,448.59249840001576,455.2932704000268,455.2771891000448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.7105132000288,447.7258790000342,447.7258790000342,447.7258790000342,447.7258790000342,447.7258790000342,447.7258790000342,447.7258790000342,448.2923693000339,2,1,0.5640624999068677,0.0007737000705674291,448.2927339000162,448.30938450002577,448.30938450002577,448.30938450002577,448.30938450002577,448.30938450002577,448.30938450002577,448.30938450002577,448.5760269999737,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Crafty,,,,,,,,,,,,,,,,,,,,,0,9,9,9,455.2932704000268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.2776715999935,455.2932704000268,455.2932704000268,455.7110038000392,5,0.40547520003747195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.5761950999731,456.5924888000591,464.29311349999625,464.27657960006036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.71157899999525,455.7469974999549,455.7469974999549,455.7469974999549,455.7469974999549,455.7469974999549,455.7469974999549,455.7469974999549,456.27650020003784,2,1,0.5148457000032067,0.0006200999487191439,456.27682459994685,456.3018844999606,456.3018844999606,456.3018844999606,456.3018844999606,456.3018844999606,456.3018844999606,456.3018844999606,456.57617919996846,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Ignorant,,,,,,,,,,,,,,,,,,,,,0,10,10,10,464.29311349999625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.2769520999864,464.29311349999625,464.29311349999625,464.7107603000477,5,0.4056944999611005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.0098200000357,466.0261758000124,472.72638819995336,472.7102816000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.7113090000348,464.7336352999555,464.7336352999555,464.7336352999555,464.7336352999555,464.7336352999555,464.7336352999555,464.7336352999555,465.709413100034,1,1,0.9731194000924006,0.0009788000024855137,465.7097507000435,465.72638070001267,465.72638070001267,465.72638070001267,465.72638070001267,465.72638070001267,465.72638070001267,465.72638070001267,466.0097979999846,466.0261758000124,466.0261758000124,466.0261758000124,466.0261758000124,466.0261758000124,466.0261758000124,466.0261758000124,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Smart,,,,,,,,,,,,,,,,,,,,,0,11,11,11,472.72638819995336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.7107147000497,472.72638819995336,472.72638819995336,473.71039430005476,5,0.9722403000341728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.60935080004856,474.6259697000496,482.3262546999613,482.30986339994706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.710877000005,473.7330914000049,473.7330914000049,473.7330914000049,473.7330914000049,473.7330914000049,473.7330914000049,473.7330914000049,474.3096154000377,2,1,0.5657161000417545,0.001195400021970272,474.3100073999958,474.32893289998174,474.32893289998174,474.32893289998174,474.32893289998174,474.32893289998174,474.32893289998174,474.32893289998174,474.6093349000439,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,12,12,12,482.3262546999613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.31023499998264,482.3262546999613,482.3262546999613,482.7100810999982,5,0.3726310000056401,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.00952980003785,484.0260274000466,489.7273152000271,489.71091230004095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.7104869999457,482.7282588999951,482.7282588999951,482.7282588999951,482.7282588999951,482.7282588999951,482.7282588999951,482.7282588999951,483.70961859996896,2,1,0.9787311999825761,0.0005023999838158488,483.7099297000095,483.72541049995925,483.72541049995925,483.72541049995925,483.72541049995925,483.72541049995925,483.72541049995925,483.72541049995925,484.00951400003396,484.0260274000466,484.0260274000466,484.0260274000466,484.0260274000466,484.0260274000466,484.0260274000466,484.0260274000466,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,13,13,13,489.7273152000271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.71163569996133,489.7273152000271,489.7273152000271,490.7095274999738,5,0.9711608999641612,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.99218739999924,492.00943360000383,497.70934079994913,497.69323690002784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.709804299986,490.72585239994805,490.72585239994805,490.72585239994805,490.72585239994805,490.72585239994805,490.72585239994805,490.72585239994805,491.7092683999799,2,1,0.9810300000244752,0.0005947999889031053,491.70956510002725,491.7256624000147,491.7256624000147,491.7256624000147,491.7256624000147,491.7256624000147,491.7256624000147,491.7256624000147,491.99216100003105,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Gullible,,,,,,,,,,,,,,,,,,,,,0,14,14,14,497.70934079994913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.69363510003313,497.70934079994913,497.70934079994913,498.7100840000203,5,0.9895384000847116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.6259099000599,499.6425277000526,505.34273929998744,505.32622709998395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.7104896999663,498.74030379997566,498.74030379997566,498.74030379997566,498.74030379997566,498.74030379997566,498.74030379997566,498.74030379997566,499.3421108999755,1,1,0.5881986999884248,0.0010636999504640698,499.34248650004156,499.3671098999912,499.3671098999912,499.3671098999912,499.3671098999912,499.3671098999912,499.3671098999912,499.3671098999912,499.625893700053,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Mindless,,,,,,,,,,,,,,,,,,,,,0,15,15,15,505.34273929998744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.32657459995244,505.34273929998744,505.34273929998744,505.7100561000407,5,0.35614829999394715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.6258048999589,506.6423759999452,513.3427788000554,513.3262446000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.7104798000073,505.7310810999479,505.7310810999479,505.7310810999479,505.7310810999479,505.7310810999479,505.7310810999479,505.7310810999479,506.34173800004646,1,1,0.6098721999442205,None,506.3421144000022,506.3587749999715,506.3587749999715,506.3587749999715,506.3587749999715,506.3587749999715,506.3587749999715,506.3587749999715,506.6257880999474,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Foolish,,,,,,,,,,,,,,,,,,,,,0,16,16,16,513.3427788000554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.326589699951,513.3427788000554,513.3427788000554,514.7100471999729,5,1.3562774999300018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.6257090000436,515.6422649000306,522.3425071999663,522.3261438000482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.710475299973,514.7312403999968,514.7312403999968,514.7312403999968,514.7312403999968,514.7312403999968,514.7312403999968,514.7312403999968,515.3419910999946,1,1,0.5993016000138596,0.0012261000229045749,515.3423459000187,515.3584509999491,515.3584509999491,515.3584509999491,515.3584509999491,515.3584509999491,515.3584509999491,515.3584509999491,515.6256927000359,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Clever,,,,,,,,,,,,,,,,,,,,,0,17,17,17,522.3425071999663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.3265263000503,522.3425071999663,522.3425071999663,522.7097088999581,5,0.3560622000368312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.709208299988,523.725727400044,530.4257933000335,530.409365599975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.7100809999974,522.728997200029,522.728997200029,522.728997200029,522.728997200029,522.728997200029,522.728997200029,522.728997200029,523.4093009999488,2,1,0.6627118999604136,0.0008345000678673387,523.409626299981,523.4264023000142,523.4264023000142,523.4264023000142,523.4264023000142,523.4264023000142,523.4264023000142,523.4264023000142,523.7091918999795,523.725727400044,523.725727400044,523.725727400044,523.725727400044,523.725727400044,523.725727400044,523.725727400044,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/am00003_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,18,18,18,530.4257933000335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.4097480999772,530.4257933000335,530.4257933000335,530.7094712000107,5,0.27323369996156543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.6591623000568,531.675376500003,539.3759785000002,539.3595011000289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.7098432000494,530.7272459999658,530.7272459999658,530.7272459999658,530.7272459999658,530.7272459999658,530.7272459999658,530.7272459999658,531.3758597000269,2,1,0.63329030002933,0.0009260000661015511,531.3761729999678,531.3912169999676,531.3912169999676,531.3912169999676,531.3912169999676,531.3912169999676,531.3912169999676,531.3912169999676,531.659145600046,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,19,19,19,539.3759785000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.3598884999519,539.3759785000002,539.3759785000002,539.7094496999634,5,0.3229927000356838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.6756066000089,540.6918857999844,547.3930672999704,547.3767038000515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.7098246000241,539.7258975000586,539.7258975000586,539.7258975000586,539.7258975000586,539.7258975000586,539.7258975000586,539.7258975000586,540.3918537000427,1,1,0.6536419000476599,0.0011688999366015196,540.3922645000275,540.4089732000139,540.4089732000139,540.4089732000139,540.4089732000139,540.4089732000139,540.4089732000139,540.4089732000139,540.6755907000042,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
