ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,feedback_10.stopped,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Failure,6.7,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,193.32785989996046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.31141079997178,193.32785989996046,193.32785989996046,193.7131477999501,5,0.38068160007242113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.71387570002116,193.7474380999338,193.7474380999338,193.7474380999338,193.7474380999338,193.7474380999338,193.7474380999338,193.7474380999338,194.34452959999908,2,1,0.5867136999731883,0.0008811999578028917,194.3448161999695,194.36829879996367,194.36829879996367,194.36829879996367,194.36829879996367,194.36829879996367,194.36829879996367,194.36829879996367,194.627813900006,194.62782980001066,194.6444595999783,201.34507709997706,201.32859549997374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Punish,6.7,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,201.34507709997706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.32907239999622,201.34507709997706,201.34507709997706,201.7116233999841,5,0.3631491999840364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.712709799991,201.7309170999797,201.7309170999797,201.7309170999797,201.7309170999797,201.7309170999797,201.7309170999797,201.7309170999797,202.36114930000622,2,1,0.6183349000057206,0.0007916999747976661,202.36145690002013,202.3769899000181,202.3769899000181,202.3769899000181,202.3769899000181,202.3769899000181,202.3769899000181,202.3769899000181,202.66110269993078,202.661117700045,202.67790609993972,209.37864689994603,209.36163950001355,202.67790609993972,202.67790609993972,202.67790609993972,202.67790609993972,202.67790609993972,202.67790609993972,202.67790609993972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Hate,6.7,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,209.37864689994603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.3620536000235,209.37864689994603,209.37864689994603,209.7114380999701,5,0.3304260999429971,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.71176350000314,209.72876079997513,209.72876079997513,209.72876079997513,209.72876079997513,209.72876079997513,209.72876079997513,209.72876079997513,210.26115719997324,2,1,0.518073600018397,0.0011637000134214759,210.2614765999606,210.27777149993926,210.27777149993926,210.27777149993926,210.27777149993926,210.27777149993926,210.27777149993926,210.27777149993926,210.56104589998722,210.56105879996903,210.5772707000142,217.2784242000198,217.26227019994985,210.5772707000142,210.5772707000142,210.5772707000142,210.5772707000142,210.5772707000142,210.5772707000142,210.5772707000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Happy,7.7,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,217.2784242000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.26284979993943,217.2784242000198,217.2784242000198,217.71153029997367,5,0.43044319993350655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.7119089999469,217.73158969997894,217.73158969997894,217.73158969997894,217.73158969997894,217.73158969997894,217.73158969997894,217.73158969997894,218.36115280003287,1,1,0.6122295999666676,0.0009639000054448843,218.36147649993654,218.37799069995526,218.37799069995526,218.37799069995526,218.37799069995526,218.37799069995526,218.37799069995526,218.37799069995526,218.6610423999373,218.66105620004237,218.67753480002284,226.37868960003834,226.36226429999806,218.67753480002284,218.67753480002284,218.67753480002284,218.67753480002284,218.67753480002284,218.67753480002284,218.67753480002284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Terrible,7.7,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,226.37868960003834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.36283839994576,226.37868960003834,226.37868960003834,226.71122449997347,5,0.3308049999177456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.71159640001133,226.73122960003093,226.73122960003093,226.73122960003093,226.73122960003093,226.73122960003093,226.73122960003093,226.73122960003093,227.3609917999711,2,1,0.6195679999655113,0.001396800042130053,227.36129669996444,227.37708370003384,227.37708370003384,227.37708370003384,227.37708370003384,227.37708370003384,227.37708370003384,227.37708370003384,227.66097219998483,227.66098529996816,227.67744030000176,235.37759990000632,235.36087500001304,227.67744030000176,227.67744030000176,227.67744030000176,227.67744030000176,227.67744030000176,227.67744030000176,227.67744030000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Celebrate,6.7,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,235.37759990000632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.3611209000228,235.37759990000632,235.37759990000632,235.71216290001757,5,0.33176520001143217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.7127773000393,235.72714740002993,235.72714740002993,235.72714740002993,235.72714740002993,235.72714740002993,235.72714740002993,235.72714740002993,236.4274865000043,1,1,0.6911923000589013,0.00038769992534071207,236.42779149999842,236.4439186999807,236.4439186999807,236.4439186999807,236.4439186999807,236.4439186999807,236.4439186999807,236.4439186999807,236.71083250001539,236.7108472000109,236.72720299998764,243.4284890999552,243.41207870002836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,243.4284890999552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.41265720000956,243.4284890999552,243.4284890999552,243.71131980000064,5,0.28094299999065697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.71172589994967,243.7274428999517,243.7274428999517,243.7274428999517,243.7274428999517,243.7274428999517,243.7274428999517,243.7274428999517,244.31107009993866,2,1,0.5747327000135556,0.001053099986165762,244.31143030000385,244.32816539995838,244.32816539995838,244.32816539995838,244.32816539995838,244.32816539995838,244.32816539995838,244.32816539995838,244.61080559995025,244.6108188999351,244.62711090000812,251.32826969993766,251.3118617000291,244.62711090000812,244.62711090000812,244.62711090000812,244.62711090000812,244.62711090000812,244.62711090000812,244.62711090000812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Reward,5.7,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,251.32826969993766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.31239750003442,251.32826969993766,251.32826969993766,251.71062589995563,5,0.381081199971959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.71087730000727,251.73165049997624,251.73165049997624,251.73165049997624,251.73165049997624,251.73165049997624,251.73165049997624,251.73165049997624,252.31096789997537,1,1,0.5631698000943288,0.0009139999747276306,252.31131669995375,252.33715309994295,252.33715309994295,252.33715309994295,252.33715309994295,252.33715309994295,252.33715309994295,252.33715309994295,252.6108637000434,252.61087989993393,252.62735039996915,258.3275225999532,258.3110362000298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Glorious,6.7,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,258.3275225999532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.3113778999541,258.3275225999532,258.3275225999532,258.7110841999529,5,0.3819792000576854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.71146080002654,258.73336169996765,258.73336169996765,258.73336169996765,258.73336169996765,258.73336169996765,258.73336169996765,258.73336169996765,259.34352220001165,1,1,0.6039915999863297,0.0008193999528884888,259.34388279996347,259.36012289999053,259.36012289999053,259.36012289999053,259.36012289999053,259.36012289999053,259.36012289999053,259.36012289999053,259.64487630000804,259.6448990999488,259.64911580004264,266.3602144999895,266.34359099995345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,266.3602144999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.3438020000467,266.3602144999895,266.3602144999895,266.7105882000178,5,0.3492195999715477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.7108445999911,266.7271062999498,266.7271062999498,266.7271062999498,266.7271062999498,266.7271062999498,266.7271062999498,266.7271062999498,267.460776599939,1,1,0.7271094999741763,0.0010470000561326742,267.46109360002447,267.4771609000163,267.4771609000163,267.4771609000163,267.4771609000163,267.4771609000163,267.4771609000163,267.4771609000163,267.76050750003196,267.7605217000237,267.7770623000106,274.4774112999439,274.46069880004507,267.7770623000106,267.7770623000106,267.7770623000106,267.7770623000106,267.7770623000106,267.7770623000106,267.7770623000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,274.4774112999439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.4609762999462,274.4774112999439,274.4774112999439,274.71136319998186,5,0.23224879999179393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.7115739999572,274.72708400001284,274.72708400001284,274.72708400001284,274.72708400001284,274.72708400001284,274.72708400001284,274.72708400001284,275.410677799955,1,1,0.6722301000263542,0.0008137000259011984,275.4110578999389,275.42659869999625,275.42659869999625,275.42659869999625,275.42659869999625,275.42659869999625,275.42659869999625,275.42659869999625,275.7108119999757,275.7108285999857,275.72712199995294,282.4277338000247,282.4110533000203,275.72712199995294,275.72712199995294,275.72712199995294,275.72712199995294,275.72712199995294,275.72712199995294,275.72712199995294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Ugly,8.7,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,282.4277338000247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.4114359000232,282.4277338000247,282.4277338000247,283.34492499998305,5,0.9012277000583708,0.0008474999340251088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.34539739997126,283.36568539997097,283.36568539997097,283.36568539997097,283.36568539997097,283.36568539997097,283.36568539997097,283.36568539997097,284.02671310002916,2,1,0.6461714999750257,0.0008945999434217811,284.0271001999499,284.0519772999687,284.0519772999687,284.0519772999687,284.0519772999687,284.0519772999687,284.0519772999687,284.0519772999687,284.3105181000428,284.3105339000467,284.3271151999943,293.02676689997315,293.01111680001486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Peace,5.7,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,293.02676689997315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0116022999864,293.02676689997315,293.02676689997315,293.71206589997746,5,0.6826961999759078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.7126895999536,293.7369783000322,293.7369783000322,293.7369783000322,293.7369783000322,293.7369783000322,293.7369783000322,293.7369783000322,294.3273463000078,1,1,0.5891764999832958,0.0006529999664053321,294.3276767999632,294.34343290003017,294.34343290003017,294.34343290003017,294.34343290003017,294.34343290003017,294.34343290003017,294.34343290003017,294.6104266999755,294.6104421999771,294.62697340000886,300.3270928999409,300.3105016000336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Despise,6.7,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,300.3270928999409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.3107369999634,300.3270928999409,300.3270928999409,301.7112355999416,5,1.382461900007911,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.71164090000093,301.72674790001474,301.72674790001474,301.72674790001474,301.72674790001474,301.72674790001474,301.72674790001474,301.72674790001474,302.3106034999946,2,1,0.5775471000233665,0.0007389000384137034,302.31093040003907,302.3276757999556,302.3276757999556,302.3276757999556,302.3276757999556,302.3276757999556,302.3276757999556,302.3276757999556,302.610464300029,302.61047840001993,302.6271311000455,309.32818069995847,309.3107321000425,302.6271311000455,302.6271311000455,302.6271311000455,302.6271311000455,302.6271311000455,302.6271311000455,302.6271311000455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Bad,Good, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,309.32818069995847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.3111033999594,309.32818069995847,309.32818069995847,309.71193039999343,5,0.3812153999460861,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.71253220003564,309.7353487999644,309.7353487999644,309.7353487999644,309.7353487999644,309.7353487999644,309.7353487999644,309.7353487999644,310.29326049995143,1,1,0.5529850000748411,0.0008230999810621142,310.29366169997957,310.31031470000744,310.31031470000744,310.31031470000744,310.31031470000744,310.31031470000744,310.31031470000744,310.31031470000744,310.57709070004057,310.5771059000399,310.5937494999962,318.29365480004344,318.2771040999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00003_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,318.29365480004344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.27741270000115,318.29365480004344,318.29365480004344,318.3602002999978,5,0.06263519998174161,0.00048159994184970856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.36040819995105,318.37683580000885,318.37683580000885,318.37683580000885,318.37683580000885,318.37683580000885,318.37683580000885,318.37683580000885,318.9429500999395,2,1,0.5640102000907063,0.0014995000092312694,318.94331450003665,318.9599761000136,318.9599761000136,318.9599761000136,318.9599761000136,318.9599761000136,318.9599761000136,318.9599761000136,319.2267869999632,319.2268025999656,319.24355549993925,324.94458070001565,324.9282852000324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Attractive,5.7,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,324.94458070001565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.92884209996555,324.94458070001565,324.94458070001565,325.74608329997864,5,0.7925421999534592,0.001279400079511106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.7468412000453,325.7875658000121,325.7875658000121,325.7875658000121,325.7875658000121,325.7875658000121,325.7875658000121,325.7875658000121,326.4104246000061,1,1,0.6054885999765247,0.0008529999759048223,326.4107532999478,326.43515679996926,326.43515679996926,326.43515679996926,326.43515679996926,326.43515679996926,326.43515679996926,326.43515679996926,326.7102658000076,326.7102809000062,326.7267777000088,332.4341924999608,332.41074209997896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run3,RBDCW002_Run3,2024-03-27_10h38.24.212,IAT_test,2023.2.2,59.991853114152335,2024-03-27 10h38.33.834626 -0400,
