ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,feedback_2.stopped,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Puny,,,,,,,,,,,,,,,,,,,,,0,3,3,3,456.7405329999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.7244682999999,456.7405329999997,456.7405329999997,456.9739334000001,5,0.22112699999979668,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.57339550000006,458.58965039999975,465.2902565999998,465.2736939000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.97433120000005,457.0055226999998,457.0055226999998,457.0055226999998,457.0055226999998,457.0055226999998,457.0055226999998,457.0055226999998,458.2736547999998,2,1,1.2541854999999487,0.0016420000001744484,458.2739965999999,458.3008732999997,458.3008732999997,458.3008732999997,458.3008732999997,458.3008732999997,458.3008732999997,458.3008732999997,458.57337929999994,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,4,4,4,465.2902565999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.27405369999997,465.2902565999998,465.2902565999998,465.9738232999998,5,0.6712471999999252,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.0731695999998,467.09004449999975,473.79072399999995,473.77418450000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.97422000000006,465.99167469999975,465.99167469999975,465.99167469999975,465.99167469999975,465.99167469999975,465.99167469999975,465.99167469999975,466.7734780999999,2,1,0.7657603000002382,0.000859400000081223,466.77379440000004,466.7891808999998,466.7891808999998,466.7891808999998,466.7891808999998,466.7891808999998,466.7891808999998,466.7891808999998,467.0731547999999,467.09004449999975,467.09004449999975,467.09004449999975,467.09004449999975,467.09004449999975,467.09004449999975,467.09004449999975,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,5,5,5,473.79072399999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.7746618000001,473.79072399999995,473.79072399999995,473.9741589999999,5,0.17128730000013093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0231239,475.03993839999976,481.7401854999998,481.7237768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.9746233999999,473.99164930000006,473.99164930000006,473.99164930000006,473.99164930000006,473.99164930000006,473.99164930000006,473.99164930000006,474.7401927000001,2,1,0.7317191000001912,0.0009519000000182132,474.7405082999999,474.7556165000001,474.7556165000001,474.7556165000001,474.7556165000001,474.7556165000001,474.7556165000001,474.7556165000001,475.0231076,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Tough,,,,,,,,,,,,,,,,,,,,,0,6,6,6,481.7401854999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.7241533000001,481.7401854999998,481.7401854999998,481.9739144,5,0.2228424999998424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.17334249999976,483.18969089999973,490.8902392,490.8740130000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.97428519999994,482.0048348,482.0048348,482.0048348,482.0048348,482.0048348,482.0048348,482.0048348,482.8900456000001,1,1,0.8695741999999882,0.0008978000000752218,482.89036339999984,482.9157489999998,482.9157489999998,482.9157489999998,482.9157489999998,482.9157489999998,482.9157489999998,482.9157489999998,483.1733240999997,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,7,7,7,490.8902392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.87448799999993,490.8902392,490.8902392,490.9741472999999,5,0.07224770000038916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.9898908,492.00627699999995,499.7068065999997,499.69019679999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.9746058999999,490.99489110000013,490.99489110000013,490.99489110000013,490.99489110000013,490.99489110000013,490.99489110000013,490.99489110000013,491.70591160000004,1,1,0.7016344000003301,0.0007667999998375308,491.7062863000001,491.7230476,491.7230476,491.7230476,491.7230476,491.7230476,491.7230476,491.7230476,491.9898739,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Feeble,,,,,,,,,,,,,,,,,,,,,0,8,8,8,499.7068065999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.6906106000001,499.7068065999997,499.7068065999997,499.97392039999977,5,0.2546818999999232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0063703999999,501.02285570000004,506.72322499999973,506.70679389999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.9743195000001,500.00559780000003,500.00559780000003,500.00559780000003,500.00559780000003,500.00559780000003,500.00559780000003,500.00559780000003,500.722346,2,1,0.716166599999724,0.0,500.7226879,500.7461373000001,500.7461373000001,500.7461373000001,500.7461373000001,500.7461373000001,500.7461373000001,500.7461373000001,501.0063537000001,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,8.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,9,9,9,506.72322499999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.70716679999987,506.72322499999973,506.72322499999973,506.9735456999997,5,0.238244499999837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.0230456999998,508.03930149999997,516.7397412999999,516.7231434999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.97393920000013,506.9930153999999,506.9930153999999,506.9930153999999,506.9930153999999,506.9930153999999,506.9930153999999,506.9930153999999,507.73977190000005,2,1,0.7313109000001532,0.0009397999997418083,507.74006980000013,507.7551605999997,507.7551605999997,507.7551605999997,507.7551605999997,507.7551605999997,507.7551605999997,507.7551605999997,508.0230292000001,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Skinny,,,,,,,,,,,,,,,,,,,,,0,10,10,10,516.7397412999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.7234840000001,516.7397412999999,516.7397412999999,516.9735126999999,5,0.2219850999999835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.0892915,518.1060183,523.8068909999997,523.7905293999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.9738763,517.0041578999999,517.0041578999999,517.0041578999999,517.0041578999999,517.0041578999999,517.0041578999999,517.0041578999999,517.8054935999999,2,1,0.7872058999996625,0.0009070000000974687,517.8058406,517.8296369,517.8296369,517.8296369,517.8296369,517.8296369,517.8296369,517.8296369,518.0892748000001,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Soft,,,,,,,,,,,,,,,,,,,,,0,11,11,11,523.8068909999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.7910167,523.8068909999997,523.8068909999997,523.9727628,5,0.15541269999994256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.9728842999998,524.989442,530.6901603000001,530.6737293000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.9729966,523.9894528999998,523.9894528999998,523.9894528999998,523.9894528999998,523.9894528999998,523.9894528999998,523.9894528999998,524.6895673999998,2,1,0.6901304999996682,0.0013782999999421008,524.6898839999999,524.7066289999998,524.7066289999998,524.7066289999998,524.7066289999998,524.7066289999998,524.7066289999998,524.7066289999998,524.9728672000001,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Fragile,,,,,,,,,,,,,,,,,,,,,0,12,12,12,530.6901603000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.6742036,530.6901603000001,530.6901603000001,530.9738081999999,5,0.27189670000007027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.8892318999997,531.9058829,537.6063512000001,537.5898803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.9742688000001,530.9944273000001,530.9944273000001,530.9944273000001,530.9944273000001,530.9944273000001,530.9944273000001,530.9944273000001,531.6056528999998,2,1,0.5999830999999176,0.0012196000002404617,531.6059491999999,531.6225099999997,531.6225099999997,531.6225099999997,531.6225099999997,531.6225099999997,531.6225099999997,531.6225099999997,531.8892152999997,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Brawny,,,,,,,,,,,,,,,,,,,,,0,13,13,13,537.6063512000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.5902510999999,537.6063512000001,537.6063512000001,537.9735683999997,5,0.3555176999998366,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.9395258999998,538.9557695999997,545.6563851000001,545.6398095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.9739703,537.9939701999997,537.9939701999997,537.9939701999997,537.9939701999997,537.9939701999997,537.9939701999997,537.9939701999997,538.6555843000001,1,1,0.6463139000002229,0.0009482999998908781,538.6559674999999,538.6722854,538.6722854,538.6722854,538.6722854,538.6722854,538.6722854,538.6722854,538.9395098,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,14,14,14,545.6563851000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.6401784999998,545.6563851000001,545.6563851000001,545.9733265999998,5,0.3051101999999446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.3890462999998,547.4055691999997,554.1061801999999,554.0897725999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.9737253999997,545.9913136999999,545.9913136999999,545.9913136999999,545.9913136999999,545.9913136999999,545.9913136999999,545.9913136999999,547.0896887999997,1,1,1.09234030000016,0.0017477000001235865,547.0900683999998,547.1077866999999,547.1077866999999,547.1077866999999,547.1077866999999,547.1077866999999,547.1077866999999,547.1077866999999,547.3890302,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Delicate,,,,,,,,,,,,,,,,,,,,,0,15,15,15,554.1061801999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.0901516999998,554.1061801999999,554.1061801999999,554.9734092999997,5,0.856542300000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.9726382999997,555.9890228999998,561.6895506999999,561.6734324999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.9738103999998,555.0039137999997,555.0039137999997,555.0039137999997,555.0039137999997,555.0039137999997,555.0039137999997,555.0039137999997,555.6727987999998,2,1,0.6533789999998589,0.001268900000013673,555.6731230999999,555.6992525999999,555.6992525999999,555.6992525999999,555.6992525999999,555.6992525999999,555.6992525999999,555.6992525999999,555.9726209,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,16,16,16,561.6895506999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.6738832999999,561.6895506999999,561.6895506999999,561.9734505000001,5,0.2730117999999493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.9726857,562.9890916999998,568.689331,568.6729336999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.9738919000001,561.9934063000001,561.9934063000001,561.9934063000001,561.9934063000001,561.9934063000001,561.9934063000001,561.9934063000001,562.6894650999998,1,1,0.6910204000000704,0.002197299999807001,562.6898480999998,562.7066875,562.7066875,562.7066875,562.7066875,562.7066875,562.7066875,562.7066875,562.9726691000001,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,17,17,17,568.689331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.6733100000001,568.689331,568.689331,568.9732332999997,5,0.27329569999983505,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.3726134999997,570.3891297999999,576.0897393999999,576.0734107999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.9736322999997,568.9899391999998,568.9899391999998,568.9899391999998,568.9899391999998,568.9899391999998,568.9899391999998,568.9899391999998,570.0892622000001,2,1,1.0873304000001554,0.0010285999996995088,570.0895548999997,570.1049917,570.1049917,570.1049917,570.1049917,570.1049917,570.1049917,570.1049917,570.3725964,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Sedentary,,,,,,,,,,,,,,,,,,,,,0,18,18,18,576.0897393999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.0738739999997,576.0897393999999,576.0897393999999,576.9730212999998,5,0.8725140999999894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.6722626000001,578.6890376000001,586.3893005999998,586.3728849999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.9734183,577.0045580999999,577.0045580999999,577.0045580999999,577.0045580999999,577.0045580999999,577.0045580999999,577.0045580999999,578.3892167999998,2,1,1.368691900000158,0.0009068999997907667,578.3895352999998,578.4147651999997,578.4147651999997,578.4147651999997,578.4147651999997,578.4147651999997,578.4147651999997,578.4147651999997,578.6722454000001,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Muscly,,,,,,,,,,,,,,,,,,,,,0,19,19,19,586.3893005999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.3732679,586.3893005999998,586.3893005999998,586.9728396,5,0.5729787999998734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.6226034000001,588.6391008,595.3397445999999,595.3231112999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.9732027999999,586.9916178999997,586.9916178999997,586.9916178999997,586.9916178999997,586.9916178999997,586.9916178999997,586.9916178999997,588.3225536999998,1,1,1.3306840999998713,None,588.3228719999997,588.3388212,588.3388212,588.3388212,588.3388212,588.3388212,588.3388212,588.3388212,588.6225894999998,588.6391008,588.6391008,588.6391008,588.6391008,588.6391008,588.6391008,588.6391008,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,20,20,20,595.3397445999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.3236183999998,595.3397445999999,595.3397445999999,595.9735679,5,0.6236208000000261,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.9224128000001,596.9386331999999,603.6391420999998,603.6227024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.9740845000001,595.9960401999997,595.9960401999997,595.9960401999997,595.9960401999997,595.9960401999997,595.9960401999997,595.9960401999997,596.6225807999999,1,1,0.6132463999997526,0.0009614000000510714,596.6229023000001,596.6383268999998,596.6383268999998,596.6383268999998,596.6383268999998,596.6383268999998,596.6383268999998,596.6383268999998,596.9223981999999,596.9386331999999,596.9386331999999,596.9386331999999,596.9386331999999,596.9386331999999,596.9386331999999,596.9386331999999,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
