ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_start.stopped,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,feedback_2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Puny,,,,,,,,,,,,,,,,,,,,,0,3,3,3,464.39161300007254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.37600640009623,464.39161300007254,464.39161300007254,464.57558010006323,5,0.17849249998107553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.54088640003465,465.5574486000696,472.25775730004534,472.2412171000615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.57614050002303,464.61069960007444,464.61069960007444,464.61069960007444,464.61069960007444,464.61069960007444,464.61069960007444,464.61069960007444,465.24112090002745,2,1,0.6255339999916032,0.0011373000452294946,465.2415117000928,465.2687533000717,465.2687533000717,465.2687533000717,465.2687533000717,465.2687533000717,465.2687533000717,465.2687533000717,465.54086880001705,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,4,4,4,472.25775730004534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.2415886000963,472.25775730004534,472.25775730004534,472.57466680009384,5,0.31276660005096346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.5239122000057,473.54072210006416,480.2410124000162,480.2245894999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.57508480001707,472.5940043000737,472.5940043000737,472.5940043000737,472.5940043000737,472.5940043000737,472.5940043000737,472.5940043000737,473.2247253000969,2,1,0.629117599921301,0.0008180000586435199,473.2251628000522,473.24418110004626,473.24418110004626,473.24418110004626,473.24418110004626,473.24418110004626,473.24418110004626,473.24418110004626,473.5238956999965,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,5,5,5,480.2410124000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.2249481000472,480.2410124000162,480.2410124000162,480.5745835000416,5,0.32925569999497384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.6239622000139,481.6406887000194,488.34096320008393,488.32442399999127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.57498110004235,480.59047930000816,480.59047930000816,480.59047930000816,480.59047930000816,480.59047930000816,480.59047930000816,480.59047930000816,481.32426810008474,2,1,0.722643000073731,0.000993099994957447,481.3245967000257,481.3403718000045,481.3403718000045,481.3403718000045,481.3403718000045,481.3403718000045,481.3403718000045,481.3403718000045,481.62394710001536,481.6406887000194,481.6406887000194,481.6406887000194,481.6406887000194,481.6406887000194,481.6406887000194,481.6406887000194,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Tough,,,,,,,,,,,,,,,,,,,,,0,6,6,6,488.34096320008393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.3247807000298,488.34096320008393,488.34096320008393,488.5743927001022,5,0.2295169000281021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.49064870004077,489.50699070002884,497.20793180004694,497.19154270004947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.5747874000808,488.60673300002236,488.60673300002236,488.60673300002236,488.60673300002236,488.60673300002236,488.60673300002236,488.60673300002236,489.19078240008093,1,1,0.5785857000155374,0.0009900000877678394,489.1911070999922,489.21589870005846,489.21589870005846,489.21589870005846,489.21589870005846,489.21589870005846,489.21589870005846,489.21589870005846,489.4906325000338,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,7,7,7,497.20793180004694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.192013700027,497.20793180004694,497.20793180004694,497.57496820006054,5,0.3622004999779165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.4906346000498,498.50716170005035,506.20822520006914,506.19183020002674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.575432700105,497.59021700010635,497.59021700010635,497.59021700010635,497.59021700010635,497.59021700010635,497.59021700010635,497.59021700010635,498.20679470000323,1,1,0.6057367000030354,0.0013123999815434217,498.2071515000425,498.2238588000182,498.2238588000182,498.2238588000182,498.2238588000182,498.2238588000182,498.2238588000182,498.2238588000182,498.49061800003983,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Feeble,,,,,,,,,,,,,,,,,,,,,0,8,8,8,506.20822520006914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.1923959000269,506.20822520006914,506.20822520006914,506.5753367000725,5,0.3618883000453934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.5572386001004,507.57389310002327,513.2741603000322,513.2576781000243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.57589390000794,506.6110515000764,506.6110515000764,506.6110515000764,506.6110515000764,506.6110515000764,506.6110515000764,506.6110515000764,507.2734061999945,2,1,0.6489079999737442,0.001112000085413456,507.2737888999982,507.29799200000707,507.29799200000707,507.29799200000707,507.29799200000707,507.29799200000707,507.29799200000707,507.29799200000707,507.557222600095,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,8.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,9,9,9,513.2741603000322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.2580570999999,513.2741603000322,513.2741603000322,513.574459800031,5,0.2962052000220865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.4738874000032,514.4904709000839,523.1911398000084,523.1747402000474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.5748260000255,513.5924303000793,513.5924303000793,513.5924303000793,513.5924303000793,513.5924303000793,513.5924303000793,513.5924303000793,514.1740921000019,2,1,0.5748383000027388,0.0011183000169694424,514.1744114001049,514.2067697000457,514.2067697000457,514.2067697000457,514.2067697000457,514.2067697000457,514.2067697000457,514.2067697000457,514.473870200105,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Skinny,,,,,,,,,,,,,,,,,,,,,0,10,10,10,523.1911398000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.175213700044,523.1911398000084,523.1911398000084,523.5751821000595,5,0.3795057999668643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.5906914999941,524.6070264000446,530.3073831000365,530.2909051000606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.5757474000566,523.61066450004,523.61066450004,523.61066450004,523.61066450004,523.61066450004,523.61066450004,523.61066450004,524.2908715000376,2,1,0.6653173000086099,0.0009734000777825713,524.291262700106,524.319914599997,524.319914599997,524.319914599997,524.319914599997,524.319914599997,524.319914599997,524.319914599997,524.5906745000975,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Soft,,,,,,,,,,,,,,,,,,,,,0,11,11,11,530.3073831000365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.2912724000635,530.3073831000365,530.3073831000365,531.5745227000443,5,1.2631400000536814,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.540395900025,532.5569693000289,538.2570182000054,538.2402803000296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.5749217000557,531.5948855000315,531.5948855000315,531.5948855000315,531.5948855000315,531.5948855000315,531.5948855000315,531.5948855000315,532.2565839000745,2,1,0.6611347000580281,None,532.2569874000037,532.2731304999907,532.2731304999907,532.2731304999907,532.2731304999907,532.2731304999907,532.2731304999907,532.2731304999907,532.5403802000219,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Fragile,,,,,,,,,,,,,,,,,,,,,0,12,12,12,538.2570182000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.2404932000209,538.2570182000054,538.2570182000054,538.5747836000519,5,0.31331320002209395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.4737302000867,539.4903063999955,545.1905479000416,545.1741886000382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.5753094000975,538.5985587000614,538.5985587000614,538.5985587000614,538.5985587000614,538.5985587000614,538.5985587000614,538.5985587000614,539.1739109000191,2,1,0.5626099000219256,0.0012869000202044845,539.174230900011,539.1910560000688,539.1910560000688,539.1910560000688,539.1910560000688,539.1910560000688,539.1910560000688,539.1910560000688,539.4737155000912,539.4903063999955,539.4903063999955,539.4903063999955,539.4903063999955,539.4903063999955,539.4903063999955,539.4903063999955,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Brawny,,,,,,,,,,,,,,,,,,,,,0,13,13,13,545.1905479000416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.1745577000547,545.1905479000416,545.1905479000416,545.5742165000411,5,0.3797450000420213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.8736419000197,546.8902019000379,553.5906873000786,553.5745454001008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.5746113000205,545.5923688000767,545.5923688000767,545.5923688000767,545.5923688000767,545.5923688000767,545.5923688000767,545.5923688000767,546.5906349000288,1,1,0.9847007000353187,0.001337299938313663,546.5908918000059,546.6059227000223,546.6059227000223,546.6059227000223,546.6059227000223,546.6059227000223,546.6059227000223,546.6059227000223,546.8736257000128,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,14,14,14,553.5906873000786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.5750072000083,553.5906873000786,553.5906873000786,554.5744118000148,5,0.9795070000691339,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.673439300037,555.6901857000776,562.3904330000514,562.3739465000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.5748132000444,554.5928609000985,554.5928609000985,554.5928609000985,554.5928609000985,554.5928609000985,554.5928609000985,554.5928609000985,555.3736096000066,1,1,0.7685776998987421,0.0008069000905379653,555.3739312000107,555.3895489000715,555.3895489000715,555.3895489000715,555.3895489000715,555.3895489000715,555.3895489000715,555.3895489000715,555.6734246000415,555.6901857000776,555.6901857000776,555.6901857000776,555.6901857000776,555.6901857000776,555.6901857000776,555.6901857000776,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Delicate,,,,,,,,,,,,,,,,,,,,,0,15,15,15,562.3904330000514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.3743455000222,562.3904330000514,562.3904330000514,562.574261300033,5,0.18008870002813637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.4735979000106,563.4898832000326,569.1906157000922,569.1740717000794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.5746612000512,562.6053887000307,562.6053887000307,562.6053887000307,562.6053887000307,562.6053887000307,562.6053887000307,562.6053887000307,563.1737451000372,2,1,0.5556546000298113,0.0010341000743210316,563.1740649000276,563.2002336001024,563.2002336001024,563.2002336001024,563.2002336001024,563.2002336001024,563.2002336001024,563.2002336001024,563.4735814000014,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,16,16,16,569.1906157000922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.1744482000358,569.1906157000922,569.1906157000922,569.5740757000167,5,0.3797966999700293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.8233675000956,570.8397920000134,576.540235200082,576.5239261999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.5744774000486,569.5926557000494,569.5926557000494,569.5926557000494,569.5926557000494,569.5926557000494,569.5926557000494,569.5926557000494,570.5236562000355,1,1,0.9216706999577582,0.001021500094793737,570.5239844000898,570.5395523000043,570.5395523000043,570.5395523000043,570.5395523000043,570.5395523000043,570.5395523000043,570.5395523000043,570.8233530001016,570.8397920000134,570.8397920000134,570.8397920000134,570.8397920000134,570.8397920000134,570.8397920000134,570.8397920000134,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,17,17,17,576.540235200082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.5242963000201,576.540235200082,576.540235200082,576.5740309000248,5,0.030199999921023846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.8732022000477,577.8899547000183,583.5900956999976,583.5739438000601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.5743822000222,576.590161500033,576.590161500033,576.590161500033,576.590161500033,576.590161500033,576.590161500033,576.590161500033,577.5740709000966,2,1,0.9668852998875082,0.000884300097823143,577.5745116000762,577.5925638000481,577.5925638000481,577.5925638000481,577.5925638000481,577.5925638000481,577.5925638000481,577.5925638000481,577.8731864000438,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Sedentary,,,,,,,,,,,,,,,,,,,,,0,18,18,18,583.5900956999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.5743017999921,583.5900956999976,583.5900956999976,584.5741940001026,5,0.980490899994038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.5067025000462,585.5232004000572,593.2236260999925,593.2072142000543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.5745950000128,584.6066750000464,584.6066750000464,584.6066750000464,584.6066750000464,584.6066750000464,584.6066750000464,584.6066750000464,585.2227317000506,2,1,0.6115692000603303,0.0009244999382644892,585.2230986000504,585.2488516001031,585.2488516001031,585.2488516001031,585.2488516001031,585.2488516001031,585.2488516001031,585.2488516001031,585.5066865000408,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Muscly,,,,,,,,,,,,,,,,,,,,,0,19,19,19,593.2236260999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.2075764000183,593.2236260999925,593.2236260999925,594.5740728999954,5,1.346917099901475,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.6400090000825,595.656555900001,602.3573628000449,602.3409036000958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.574478100054,594.5943487000186,594.5943487000186,594.5943487000186,594.5943487000186,594.5943487000186,594.5943487000186,594.5943487000186,595.3561627001036,1,1,0.7612164000747725,None,595.3565448001027,595.3732338000555,595.3732338000555,595.3732338000555,595.3732338000555,595.3732338000555,595.3732338000555,595.3732338000555,595.6399923000718,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
