Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Randomise questionnaire elements?,comf_religion,comf_science,comf_healthcare,comf_community,comf_firefighter,comf_police,comf_gun,comf_immigration,comf_media,comf_voting,OpenEnded,END QUESTIONNAIRE
1,1729278733188,18/10/2024 19:12:13,1729278733021,-5,18/10/2024 14:12:13,187086,12,questionnaire-xwu3,,40757513,985aohqs,11891280,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,,Purpose/Comfort Exit Questions,3,No,6,6,7,6,7,5,7,7,5,7,To see how positively or negatively people associate different words that relate to our everyday world.,53511
1,1729278763093,18/10/2024 19:12:43,1729278762921,-5,18/10/2024 14:12:42,187086,12,questionnaire-xwu3,,40757520,97z823eh,11891270,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x698,,,,Purpose/Comfort Exit Questions,3,No,1,7,1,4,6,2,1,6,1,5,to figure out how people feel about various topics. ,51319
1,1729278948757,18/10/2024 19:15:48,1729278947286,-6,18/10/2024 13:15:47,187086,12,questionnaire-xwu3,,40757589,wnhm6cru,11891322,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,3440x1440,1686x905,,,,Purpose/Comfort Exit Questions,3,No,2,7,4,5,7,4,3,5,1,7,I don't know,38191
1,1729278976692,18/10/2024 19:16:16,1729278976423,-5,18/10/2024 14:16:16,187086,12,questionnaire-xwu3,,40757605,fr4efzam,11891140,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x633,,,,Purpose/Comfort Exit Questions,3,No,3,5,6,4,6,6,3,2,6,5,To understood what peoples beliefs are.,159701
1,1729279028884,18/10/2024 19:17:08,1729279029188,-5,18/10/2024 14:17:09,187086,12,questionnaire-xwu3,,40757623,fboh5vh8,11891206,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x649,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,4,7,7,4,4,6,7,viewpoints and opinions of talking points from general population.,135262
1,1729279090470,18/10/2024 19:18:10,1729279086543,-4,18/10/2024 15:18:06,187086,12,questionnaire-xwu3,,40757640,4yglujdr,11891153,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1340x753,1340x599,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,6,6,6,6,6,6,6,"The purpose of this study was to see my opinion on political topics, police, firefighters, religion, etc.",112785
1,1729279155601,18/10/2024 19:19:15,1729279155441,-4,18/10/2024 15:19:15,187086,12,questionnaire-xwu3,,40757666,e21tupw4,11891216,,complete,,,computer,Desktop or Laptop,Linux x86_64,Firefox 131.0,1600x900,1600x762,,,,Purpose/Comfort Exit Questions,3,No,5,7,7,7,7,4,4,4,5,5,I am not sure what the overall purpose of this study was.,45003
1,1729279211038,18/10/2024 19:20:11,1729279210916,-5,18/10/2024 14:20:10,187086,12,questionnaire-xwu3,,40757686,td45cbgl,11891231,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,6,7,7,6,6,4,3,3,3,7,To see what feelings people have towards different groups,42364
1,1729279369397,18/10/2024 19:22:49,1729279369882,-4,18/10/2024 15:22:49,187086,12,questionnaire-xwu3,,40757729,hkmt3f90,11891181,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1242x583,,,,Purpose/Comfort Exit Questions,3,No,6,6,7,7,5,6,1,5,6,6,Society,35313
1,1729279393287,18/10/2024 19:23:13,1729279394391,-5,18/10/2024 14:23:14,187086,12,questionnaire-xwu3,,40757735,yftt9h22,11891187,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,6,1,7,7,7,"Knowing individual political, social, religion view on things that happens arround us. ",102507
1,1729279400761,18/10/2024 19:23:20,1729279400703,-4,18/10/2024 15:23:20,187086,12,questionnaire-xwu3,,40757739,8fznbebn,11891212,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1422x612,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,GETTING THE COMMON PEOPLE'S VIEWS ON HOT TOPICS,55516
1,1729279460750,18/10/2024 19:24:20,1729279459597,-7,18/10/2024 12:24:19,187086,12,questionnaire-xwu3,,40757757,wopf1h35,11891267,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 129.0.0.0,1536x864,1536x695,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,4,7,7,7,To see people's opinions of social matters. ,77121
1,1729279469463,18/10/2024 19:24:29,1729279474136,-4,18/10/2024 15:24:34,187086,12,questionnaire-xwu3,,40757758,tuypctac,11891218,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,,,,Purpose/Comfort Exit Questions,3,No,7,3,7,7,7,7,7,7,3,5,to see how individuals feel about certain cutltural issues,133098
1,1729279550587,18/10/2024 19:25:50,1729279550261,-7,18/10/2024 12:25:50,187086,12,questionnaire-xwu3,,40757775,vmcq1vcg,11891274,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,654x632,,,,Purpose/Comfort Exit Questions,3,No,5,7,5,5,6,2,2,3,3,3,na,29077
1,1729279627927,18/10/2024 19:27:07,1729279645913,-4,18/10/2024 15:27:25,187086,12,questionnaire-xwu3,,40757796,rex3j1gm,11891344,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1536x960,1528x800,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,6,7,7,7,7,7,7,opinions of certain topics,103392
1,1729279921824,18/10/2024 19:32:01,1729279921546,-5,18/10/2024 14:32:01,187086,12,questionnaire-xwu3,,40757868,m71yvn50,11891335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,3,6,3,5,5,4,5,6,5,3,To understand voters ,55660
1,1729279923093,18/10/2024 19:32:03,1729279922947,-4,18/10/2024 15:32:02,187086,12,questionnaire-xwu3,,40757869,xlp326ju,11891337,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,3440x1440,3440x1271,,,,Purpose/Comfort Exit Questions,3,No,2,6,5,2,5,2,2,3,2,7,Understanding perceptions and attitudes on different life and social institutions,55816
1,1729279946804,18/10/2024 19:32:26,1729279945414,-4,18/10/2024 15:32:25,187086,12,questionnaire-xwu3,,40757871,6p1gvndk,11891291,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1536x864,1482x706,,,,Purpose/Comfort Exit Questions,3,No,3,6,6,5,6,3,3,3,1,1,To tests behaviors and feelings that are related to this current election. ,110315
1,1729280033067,18/10/2024 19:33:53,1729280032903,-5,18/10/2024 14:33:52,187086,12,questionnaire-xwu3,,40757894,ljv9ok0w,11891198,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1512x982,660x753,,,,Purpose/Comfort Exit Questions,3,No,2,7,4,7,7,6,7,6,2,6,to guage my opinion and tolerance on certain popuplar political issues,25990
1,1729280162507,18/10/2024 19:36:02,1729280160356,-4,18/10/2024 15:36:00,187086,12,questionnaire-xwu3,,40757927,serov27s,11891245,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,683x659,,,,Purpose/Comfort Exit Questions,3,No,5,5,6,6,7,7,1,3,4,4,Gathering peoples opinions on some community issues and operations,119527
1,1729280779988,18/10/2024 19:46:19,1729280789882,-4,18/10/2024 15:46:29,187086,12,questionnaire-xwu3,,40758069,uvod7hcq,11891325,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,700x640,,,,Purpose/Comfort Exit Questions,3,No,6,5,5,4,6,4,6,5,6,4,The purpose of this study is to see what I think about social issues.,77170
1,1729280823010,18/10/2024 19:47:03,1729280822822,-5,18/10/2024 14:47:02,187086,12,questionnaire-xwu3,,40758081,vj5xfqln,11891268,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x651,,,,Purpose/Comfort Exit Questions,3,No,5,7,6,5,7,5,5,3,6,7,How opinionated Americans are on political issues.,59329
1,1729285324909,18/10/2024 21:02:04,1729285325785,-5,18/10/2024 16:02:05,187086,12,questionnaire-xwu3,,40758849,2v0a9gwv,11891727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x765,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,6,7,6,1,2,3,7,People morals beliefs,32140
1,1729285814224,18/10/2024 21:10:14,1729285813977,1,18/10/2024 22:10:13,187086,12,questionnaire-xwu3,,40758926,ct5cmjpo,11891726,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,6,7,5,3,4,5,7,How I see Organizations and its people also with the activities they do,58670
1,1729285926024,18/10/2024 21:12:06,1729285925731,-4,18/10/2024 17:12:05,187086,12,questionnaire-xwu3,,40758955,u606y71z,11891725,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,767x730,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,5,7,6,6,4,6,7,To get the social response of people.,45494
1,1729285931496,18/10/2024 21:12:11,1729285937147,-4,18/10/2024 17:12:17,187086,12,questionnaire-xwu3,,40758957,9lnc0otc,11891731,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1277x718,500x568,,,,Purpose/Comfort Exit Questions,3,No,6,6,6,6,6,6,6,6,6,6,Opinion on different things,59929
1,1729286234115,18/10/2024 21:17:14,1729286234639,-4,18/10/2024 17:17:14,187086,12,questionnaire-xwu3,,40759012,rqr0wyng,11891777,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,,Purpose/Comfort Exit Questions,3,No,6,6,7,6,5,3,5,7,3,6,Politcal views,41834
1,1729286779559,18/10/2024 21:26:19,1729286771053,-4,18/10/2024 17:26:11,187086,12,questionnaire-xwu3,,40759100,nawrroo7,11891770,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1280x720,1272x560,,,,Purpose/Comfort Exit Questions,3,No,7,3,5,7,7,3,3,5,3,3,to better understand voting stance,76790
1,1729286969457,18/10/2024 21:29:29,1729286969348,-5,18/10/2024 16:29:29,187086,12,questionnaire-xwu3,,40759129,c7t8hk0b,11891728,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x743,,,,Purpose/Comfort Exit Questions,3,No,2,6,3,7,6,5,6,3,5,3,Determing how people think/feel about certain topics,63945
1,1729288659299,18/10/2024 21:57:39,1729288659114,-7,18/10/2024 14:57:39,187086,12,questionnaire-xwu3,,40759411,kvnma6pg,11891941,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1309x716,,,,Purpose/Comfort Exit Questions,3,No,2,5,7,5,5,5,5,5,1,6,To get a general idea of how people feel about common issues.,92604
1,1729288671303,18/10/2024 21:57:51,1729288670136,-4,18/10/2024 17:57:50,187086,12,questionnaire-xwu3,,40759413,uonn9slq,11891926,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1536x864,1472x704,,,,Purpose/Comfort Exit Questions,3,No,2,7,4,7,6,6,1,5,2,6,My opinions and feelings about a certain scenario.,77015
1,1729291673986,18/10/2024 22:47:53,1729291673623,1,18/10/2024 23:47:53,187086,12,questionnaire-xwu3,,40759878,iwjgu1wf,11892169,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,5,6,6,3,5,7,6,Thoughts on how people and organization perform,48937
1,1729292362898,18/10/2024 22:59:22,1729292362683,-7,18/10/2024 15:59:22,187086,12,questionnaire-xwu3,,40760007,f72o908z,11892065,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1680x1050,1103x552,,,,Purpose/Comfort Exit Questions,3,No,3,7,7,4,6,3,6,3,3,7,Wide ranging views of polarizing topics in todays society.,79383
1,1729292416458,18/10/2024 23:00:16,1729292416297,-4,18/10/2024 19:00:16,187086,12,questionnaire-xwu3,,40760013,uf57vj61,11892172,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,To gather perceptions on heavily debated topics.,54016
1,1729292491107,18/10/2024 23:01:31,1729292490177,-5,18/10/2024 18:01:30,187086,12,questionnaire-xwu3,,40760030,d4d9wpjf,11892079,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1280x632,,,,Purpose/Comfort Exit Questions,3,No,6,7,6,7,7,7,7,6,5,7,I don't know.,69263
1,1729292526601,18/10/2024 23:02:06,1729292523586,-5,18/10/2024 18:02:03,187086,12,questionnaire-xwu3,,40760036,7oxwvcqx,11892178,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x730,,,,Purpose/Comfort Exit Questions,3,No,5,6,5,5,5,2,5,6,5,7,"How science, politics, religion, and community are affecting peoples lives during this upcoming election.",106138
1,1729292826430,18/10/2024 23:07:06,1729292826287,-5,18/10/2024 18:07:06,187086,12,questionnaire-xwu3,,40760100,grpikqh5,11892182,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1920x912,,,,Purpose/Comfort Exit Questions,3,No,4,6,4,4,6,3,1,3,4,6,Assess my thoguhts and opinions on various societal topics,48175
1,1729292964989,18/10/2024 23:09:24,1729292964459,4,19/10/2024 03:09:24,187086,12,questionnaire-xwu3,,40760137,c7in3xtl,11892194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,,Purpose/Comfort Exit Questions,3,No,7,7,6,5,6,6,5,6,2,7,very good,38672
1,1729293097947,18/10/2024 23:11:37,1729293096742,-5,18/10/2024 18:11:36,187086,12,questionnaire-xwu3,,40760166,6mg21wl9,11892208,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1926x918,1920x917,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,Gauging politcal opinions,36188
1,1729293132322,18/10/2024 23:12:12,1729293133581,-4,18/10/2024 19:12:13,187086,12,questionnaire-xwu3,,40760171,jlxigilp,11892067,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,958x918,,,,Purpose/Comfort Exit Questions,3,No,5,5,5,6,5,4,4,5,4,4,n,10459
1,1729293305131,18/10/2024 23:15:05,1729293304749,1,19/10/2024 00:15:04,187086,12,questionnaire-xwu3,,40760193,g492k3iq,11892250,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,5,6,6,3,5,7,6,Considering how individuals and organizations carry out their tasks,61478
1,1729293314426,18/10/2024 23:15:14,1729293314285,-5,18/10/2024 18:15:14,187086,12,questionnaire-xwu3,,40760195,0cl68gjq,11892195,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,2,6,5,5,6,4,3,5,3,3,To see what certain group think about problem we are having in soceity and what we think about voting.,120148
1,1729293475123,18/10/2024 23:17:55,1729293473552,5,19/10/2024 04:17:53,187086,12,questionnaire-xwu3,,40760215,syaaskf4,11892163,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,767x754,,,,Purpose/Comfort Exit Questions,3,No,6,7,5,3,1,5,3,6,5,7," The purpose of this study appears to be to explore individuals' attitudes and feelings toward various social concepts, such as firefighters, science, healthcare, voting, and immigration",122270
1,1729293599363,18/10/2024 23:19:59,1729293692714,-4,18/10/2024 19:21:32,187086,12,questionnaire-xwu3,,40760233,xaywcpih,11892205,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x749,,,,Purpose/Comfort Exit Questions,3,No,7,6,5,7,7,4,4,6,6,7,To see ones views on american concepts and values,54843
1,1729293636878,18/10/2024 23:20:36,1729293753647,,18/10/2024 23:22:33,187086,12,questionnaire-xwu3,,40760237,ncy4tyi8,11892201,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,,Purpose/Comfort Exit Questions,3,No,6,5,5,3,5,4,4,5,5,6,Studying social response,66910
1,1729293661949,18/10/2024 23:21:01,1729293661299,-6,18/10/2024 17:21:01,187086,12,questionnaire-xwu3,,40760245,xw4ldunc,11892224,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1680x1050,1664x872,,,,Purpose/Comfort Exit Questions,3,No,6,6,7,4,6,4,5,5,3,6,My opinion about different sectors,64083
1,1729293977953,18/10/2024 23:26:17,1729293976931,-4,18/10/2024 19:26:16,187086,12,questionnaire-xwu3,,40760286,2qczbo6u,11892183,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1280x551,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,"It seems to be examining these hot-button issues of society -- immigration, health care, policing, etc. -- to get to the root of how emotions shape our opinions and perceptions of same.",132027
1,1729294038913,18/10/2024 23:27:18,1729294038599,-5,18/10/2024 18:27:18,187086,12,questionnaire-xwu3,,40760299,v9iq36ef,11892222,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 129.0.0.0,1476x830,1476x661,,,,Purpose/Comfort Exit Questions,3,No,6,5,5,6,6,3,1,3,1,2,trusting different issues,63438
1,1729294282014,18/10/2024 23:31:22,1729294281471,-5,18/10/2024 18:31:21,187086,12,questionnaire-xwu3,,40760331,4ybk6k00,11892214,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x647,,,,Purpose/Comfort Exit Questions,3,No,1,7,7,5,7,1,6,2,1,7,I'm honestly unsure. Good luck with your research!,55078
1,1729533380242,21/10/2024 17:56:20,1729533379997,-7,21/10/2024 10:56:19,187086,12,questionnaire-xwu3,,40806102,exkhqoo0,11907116,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,958x944,,,,Purpose/Comfort Exit Questions,3,No,6,4,5,3,6,3,3,5,5,5,to learn,46709
1,1729533414567,21/10/2024 17:56:54,1729533414422,-4,21/10/2024 13:56:54,187086,12,questionnaire-xwu3,,40806115,5rceb94m,11907098,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1470x956,1470x774,,,,Purpose/Comfort Exit Questions,3,No,5,5,5,5,5,5,4,5,6,5,"get my views of different science, religion, and first responders",88996
1,1729533484818,21/10/2024 17:58:04,1729533483815,-4,21/10/2024 13:58:03,187086,12,questionnaire-xwu3,,40806142,5liajs2j,11907152,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 129.0.0.0,1366x768,1366x633,,,,Purpose/Comfort Exit Questions,3,No,3,5,6,3,5,1,2,5,2,5,To figure out the interest of a community,53175
1,1729533529200,21/10/2024 17:58:49,1729533528802,-5,21/10/2024 12:58:48,187086,12,questionnaire-xwu3,,40806155,ftzk2xw3,11907092,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 129.0.0.0,1920x1080,1670x911,,,,Purpose/Comfort Exit Questions,3,No,5,5,3,5,6,6,5,5,4,3,I'm really not sure what the purpose was.,36879
1,1729533568725,21/10/2024 17:59:28,1729533543853,-4,21/10/2024 13:59:03,187086,12,questionnaire-xwu3,,40806164,tuwl8wc5,11907099,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,,,Purpose/Comfort Exit Questions,3,No,7,7,7,7,7,7,7,7,7,7,To see what my opinions are,42726
1,1729533574799,21/10/2024 17:59:34,1729533574723,-4,21/10/2024 13:59:34,187086,12,questionnaire-xwu3,,40806167,l48soayw,11907112,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1536x864,1528x738,,,,Purpose/Comfort Exit Questions,3,No,2,5,5,4,6,7,7,6,6,7,Percepton of opinons,43956
1,1729533623605,21/10/2024 18:00:23,1729533623438,-5,21/10/2024 13:00:23,187086,12,questionnaire-xwu3,,40806185,2uwp8le9,11907093,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x953,,,,Purpose/Comfort Exit Questions,3,No,2,6,6,6,7,6,1,6,3,6,not sure,25152
1,1729533635603,21/10/2024 18:00:35,1729533635618,-5,21/10/2024 13:00:35,187086,12,questionnaire-xwu3,,40806193,4h64kpmh,11907094,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1128x752,1128x617,,,,Purpose/Comfort Exit Questions,3,No,7,6,7,7,7,6,7,7,7,7,I'm not sure. Maybe to collect political information.,56632
1,1729533715252,21/10/2024 18:01:55,1729533714621,-7,21/10/2024 11:01:54,187086,12,questionnaire-xwu3,,40806227,vueb2pqj,11907109,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 129.0.0.0,1920x1080,1920x959,,,,Purpose/Comfort Exit Questions,3,No,4,4,4,4,4,4,4,4,4,4,to see peoples attitudes on a varieity of topics and how willing they are to share there opinions.,53101
1,1729533723791,21/10/2024 18:02:03,1729533724256,-4,21/10/2024 14:02:04,187086,12,questionnaire-xwu3,,40806232,wcmg8vzg,11907097,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1098x618,1090x473,,,,Purpose/Comfort Exit Questions,3,No,4,4,4,4,4,4,4,4,4,4,don't know,32880
1,1729533784207,21/10/2024 18:03:04,1729533784058,-6,21/10/2024 12:03:04,187086,12,questionnaire-xwu3,,40806256,uebpccwj,11907111,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,,,Purpose/Comfort Exit Questions,3,No,3,7,7,5,6,3,2,3,3,7,To see how people of different backgrounds react to different concepts on a fundamental level.,53533
1,1729533805008,21/10/2024 18:03:25,1729533804610,-4,21/10/2024 14:03:24,187086,12,questionnaire-xwu3,,40806261,zxioon3i,11907139,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x633,,,,Purpose/Comfort Exit Questions,3,No,1,7,7,7,7,1,1,2,1,7,The purpose was to see how people view different controversial topics.,50705
1,1729533937641,21/10/2024 18:05:37,1729533937501,-4,21/10/2024 14:05:37,187086,12,questionnaire-xwu3,,40806295,4vom7xt3,11907089,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1440x900,1309x727,,,,Purpose/Comfort Exit Questions,3,No,6,7,7,4,7,6,7,6,5,7,"Something politically driven, I'm sure",64176
