Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Randomise questionnaire elements?,Question Key,Response
11,1682374926504,24/04/2023 22:22:06,1682374926106,-5,24/04/2023 17:22:06,131169,4,questionnaire-g2vi,,29070770,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,Exit Questions / Debriefing,2,Condition_InIn,No,END QUESTIONNAIRE,61797
1,1682375011486,24/04/2023 22:23:31,1682375011394,-4,24/04/2023 18:23:31,131169,4,questionnaire-g2vi,,29070870,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2560x1329,,Exit Questions / Debriefing,2,Condition_InIn,No,BEGIN QUESTIONNAIRE,
2,1682375090315,24/04/2023 22:24:50,1682375090151,-4,24/04/2023 18:24:50,131169,4,questionnaire-g2vi,,29070870,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2560x1329,,Exit Questions / Debriefing,2,Condition_InIn,No,ImmsersionSlider,6
3,1682375090442,24/04/2023 22:24:50,1682375090152,-4,24/04/2023 18:24:50,131169,4,questionnaire-g2vi,,29070870,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2560x1329,,Exit Questions / Debriefing,2,Condition_InIn,No,ExitQ_Immersion,Add sound effects and images/videos
4,1682375090442,24/04/2023 22:24:50,1682375090152,-4,24/04/2023 18:24:50,131169,4,questionnaire-g2vi,,29070870,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2560x1329,,Exit Questions / Debriefing,2,Condition_InIn,No,ExitQ_SettingCheck,A dungeon
5,1682375090442,24/04/2023 22:24:50,1682375090152,-4,24/04/2023 18:24:50,131169,4,questionnaire-g2vi,,29070870,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2560x1329,,Exit Questions / Debriefing,2,Condition_InIn,No,ExitQ_PlayAgain,Deshawn
6,1682375090442,24/04/2023 22:24:50,1682375090152,-4,24/04/2023 18:24:50,131169,4,questionnaire-g2vi,,29070870,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2560x1329,,Exit Questions / Debriefing,2,Condition_InIn,No,ExitQ_PlayFeeling,I felt indifferent to both players.
7,1682375090442,24/04/2023 22:24:50,1682375090152,-4,24/04/2023 18:24:50,131169,4,questionnaire-g2vi,,29070870,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2560x1329,,Exit Questions / Debriefing,2,Condition_InIn,No,ExitQ_PlayDecisions,Some times.
8,1682375090442,24/04/2023 22:24:50,1682375090152,-4,24/04/2023 18:24:50,131169,4,questionnaire-g2vi,,29070870,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2560x1329,,Exit Questions / Debriefing,2,Condition_InIn,No,Debriefing,Yes
9,1682375090442,24/04/2023 22:24:50,1682375090152,-4,24/04/2023 18:24:50,131169,4,questionnaire-g2vi,,29070870,BLIND,8657259,,complete,,ee724fd3-edf4-4049-86a0-11e45dd55446,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,2560x1440,2560x1329,,Exit Questions / Debriefing,2,Condition_InIn,No,Debriefing-quantised,1
