Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-jqbz,randomiser-745l,randomiser-hhua,Randomise questionnaire elements?,Question Key,Response
1,1695231718258,20/09/2023 17:41:58,1695231711227,-4,20/09/2023 13:41:51,139457,3,questionnaire-7hvz,,31767416,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1707x821,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn,No,BEGIN QUESTIONNAIRE,
2,1695231749955,20/09/2023 17:42:29,1695231742735,-4,20/09/2023 13:42:22,139457,3,questionnaire-7hvz,,31767416,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn,No,ZSum1,1
3,1695231750173,20/09/2023 17:42:30,1695231742737,-4,20/09/2023 13:42:22,139457,3,questionnaire-7hvz,,31767416,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn,No,ZSum2,1
4,1695231750173,20/09/2023 17:42:30,1695231742737,-4,20/09/2023 13:42:22,139457,3,questionnaire-7hvz,,31767416,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn,No,ZSum3,1
5,1695231750173,20/09/2023 17:42:30,1695231742737,-4,20/09/2023 13:42:22,139457,3,questionnaire-7hvz,,31767416,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn,No,ZSum4,2
6,1695231750173,20/09/2023 17:42:30,1695231742737,-4,20/09/2023 13:42:22,139457,3,questionnaire-7hvz,,31767416,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn,No,ZSum5,1
7,1695231750173,20/09/2023 17:42:30,1695231742737,-4,20/09/2023 13:42:22,139457,3,questionnaire-7hvz,,31767416,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn,No,ZSum6,1
8,1695231750173,20/09/2023 17:42:30,1695231742738,-4,20/09/2023 13:42:22,139457,3,questionnaire-7hvz,,31767416,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn,No,ZSum7,1
9,1695231750173,20/09/2023 17:42:30,1695231742738,-4,20/09/2023 13:42:22,139457,3,questionnaire-7hvz,,31767416,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn,No,ZSum8,5
10,1695231750173,20/09/2023 17:42:30,1695231742738,-4,20/09/2023 13:42:22,139457,3,questionnaire-7hvz,,31767416,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn,No,ZSum9,6
11,1695231750173,20/09/2023 17:42:30,1695231742738,-4,20/09/2023 13:42:22,139457,3,questionnaire-7hvz,,31767416,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn,No,ZSum10,6
12,1695231750173,20/09/2023 17:42:30,1695231742738,-4,20/09/2023 13:42:22,139457,3,questionnaire-7hvz,,31767416,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn,No,ZSum11,6
13,1695231750173,20/09/2023 17:42:30,1695231742738,-4,20/09/2023 13:42:22,139457,3,questionnaire-7hvz,,31767416,BLIND,9394739,,complete,,576b87a8-8fd8-4b32-803f-f4e93faed1f9,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1688x821,,,,Belief in a Zero-Sum Game Scale,2,MaleBranch,,Male_InIn,No,ZSum12,3
